CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120151,"Vance, Thomas W",3.01,0,5,5,5,6,3,0,1,0,1,0,0,2,0
30334,ACCY,312,Principles of Taxation,A,LCD,120151,"Lisowsky, Petro",3.36,4,4,6,5,6,7,0,0,0,0,0,0,0,0
30335,ACCY,312,Principles of Taxation,B,LCD,120151,"Lisowsky, Petro",3.33,0,6,6,14,4,4,2,0,0,0,0,0,0,0
30336,ACCY,312,Principles of Taxation,C,LCD,120151,"Chorvat, Elizabeth A",3.38,2,4,5,9,5,4,0,0,0,0,0,0,0,1
39460,ACCY,312,Principles of Taxation,D,LCD,120151,"Lisowsky, Petro",3.32,1,5,10,8,4,10,0,0,0,0,0,0,0,1
48959,ACCY,312,Principles of Taxation,E,LCD,120151,"Holder, Daniel E",3.33,3,9,0,2,10,2,2,1,0,0,0,0,0,1
56978,ACCY,312,Principles of Taxation,F,LCD,120151,"Chorvat, Elizabeth A",3.42,3,4,10,7,5,3,0,1,0,0,0,0,0,0
30412,ACCY,398,Practical Problems in Atg,A,ONL,120151,"Nekrasz, Frank",3.91,164,1,1,5,0,0,0,7,0,0,0,0,0,0
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120151,"Asante Appiah, Bright",3.23,1,3,8,6,5,5,1,0,0,0,1,0,0,0
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120151,"Thompson, Anne M",3.35,0,9,5,10,12,3,1,0,0,0,0,0,0,0
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120151,"Thompson, Anne M",3.25,0,4,9,10,10,2,1,1,1,0,0,0,0,0
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120151,"Gordon, Shawn J",3.3,0,9,4,8,8,6,2,0,0,0,0,0,0,0
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120151,"Asante Appiah, Bright",3.34,0,2,16,10,7,1,0,1,0,1,0,0,0,0
60044,ACCY,410,Advanced Financial Reporting,A3,LCD,120151,"Elliott, W B",3.23,1,8,5,2,6,4,0,1,0,0,2,0,0,0
60045,ACCY,410,Advanced Financial Reporting,B3,LCD,120151,"Elliott, W B",3.47,2,11,6,4,3,6,0,1,0,0,0,0,0,0
61733,ACCY,410,Advanced Financial Reporting,C3,LCD,120151,"Kustanovich, Michael",3.45,2,10,6,3,7,2,1,0,1,0,0,0,0,0
61734,ACCY,410,Advanced Financial Reporting,D3,LCD,120151,"Kustanovich, Michael",3.15,1,5,3,3,6,4,1,3,0,0,0,0,0,0
61745,ACCY,410,Advanced Financial Reporting,E3,LCD,120151,"Sandretto, Michael J",,,,,,,,,,,,,,,
61758,ACCY,410,Advanced Financial Reporting,F3,LCD,120151,"Urcan, Oktay",3.25,3,7,4,2,3,7,5,0,0,0,0,0,0,0
61759,ACCY,410,Advanced Financial Reporting,G3,LCD,120151,"Urcan, Oktay",3.42,7,6,1,6,6,2,3,0,0,0,0,0,0,0
61737,ACCY,451,Advanced Income Tax Problems,A3,LCD,120151,"Bodtke, James E",,,,,,,,,,,,,,,
61739,ACCY,451,Advanced Income Tax Problems,B3,LCD,120151,"Bodtke, James E",,,,,,,,,,,,,,,
61741,ACCY,451,Advanced Income Tax Problems,C3,LCD,120151,"Cox, Sharon P",,,,,,,,,,,,,,,
61743,ACCY,451,Advanced Income Tax Problems,D3,LCD,120151,"Cox, Sharon P",,,,,,,,,,,,,,,
55418,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120151,"Peecher, Mark E",3.71,2,23,1,4,3,0,0,0,0,0,0,0,1,0
49296,ACCY,503,Managerial Accounting,PMB,LCD,120151,"Sandretto, Michael J",,,,,,,,,,,,,,,
30419,ACCY,504,Auditing,A,LCD,120151,"Pesch, Heather L",3.63,1,15,13,0,10,0,0,0,0,0,0,0,0,0
30426,ACCY,504,Auditing,B,LCD,120151,"Pesch, Heather L",3.43,0,13,6,0,21,0,0,0,0,0,0,0,0,0
58670,ACCY,504,Auditing,C,LCD,120151,"Pesch, Heather L",3.35,0,11,4,0,20,2,0,0,0,0,0,0,0,0
46890,ACCY,510,Financial Reporting Standards,D,LCD,120151,"Polinski, Paul W",,,,,,,,,,,,,,,
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120151,"Steward, Cynthia G",3.32,2,5,12,9,9,5,3,0,0,0,0,0,0,0
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120151,"Steward, Cynthia G",3.43,2,11,9,7,9,5,1,0,0,0,0,0,0,0
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120151,"Steward, Cynthia G",3.44,2,9,9,12,8,3,1,0,0,0,0,0,0,0
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120151,"Sougiannis, Theodore",3.66,2,12,17,11,2,0,0,0,0,0,0,0,0,0
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120151,"Sougiannis, Theodore",3.54,2,6,16,15,5,0,0,0,0,0,0,0,0,0
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120151,"Sougiannis, Theodore",3.62,2,8,19,15,1,0,0,0,0,0,0,0,0,0
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120151,"Wu, Martin G",,,,,,,,,,,,,,,
30436,ACCY,512,Risk Measurement/Reporting II,B,LCD,120151,"Wu, Martin G",,,,,,,,,,,,,,,
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120151,"Majors, Tracie M",,,,,,,,,,,,,,,
46360,ACCY,515,Auditing & Assurance Standards,B,LCD,120151,"Majors, Tracie M",3.58,0,11,3,6,6,0,0,0,0,0,0,0,0,0
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120151,"Asante Appiah, Bright",,,,,,,,,,,,,,,
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120151,"Majors, Tracie M",,,,,,,,,,,,,,,
30428,ACCY,517,Financial Statement Analysis,A,LCD,120151,"Ibrahim, Adel Nematallah",3.57,0,11,9,4,4,1,0,1,0,0,0,0,0,0
30431,ACCY,517,Financial Statement Analysis,B,LCD,120151,"Ibrahim, Adel Nematallah",,,,,,,,,,,,,,,
52618,ACCY,517,Financial Statement Analysis,C,LCD,120151,"Ibrahim, Adel Nematallah",3.46,0,7,9,3,10,1,0,0,0,0,0,0,0,0
58688,ACCY,517,Financial Statement Analysis,D,LCD,120151,"Zhang, Li",3.53,0,10,4,2,6,2,0,0,0,0,0,0,0,0
61747,ACCY,517,Financial Statement Analysis,E,LCD,120151,"Ibrahim, Adel Nematallah",,,,,,,,,,,,,,,
30438,ACCY,552,Partnership Income Taxation,A,LCD,120151,"Sternburg, Thomas",3.32,0,5,3,4,14,0,0,0,0,0,0,0,0,0
30440,ACCY,552,Partnership Income Taxation,B,LCD,120151,"Sternburg, Thomas",3.47,0,7,7,6,9,0,0,0,0,0,0,0,0,0
58919,ACCY,555,Inc Tx Acctg & Multistate Tx,CHI,LCD,120151,"Lawler, Michael R",3.64,0,11,7,7,3,0,0,0,0,0,0,0,0,0
58917,ACCY,557,Consolidated Tax Returns,CH1,LCD,120151,"Aquino, Glenn D",3.62,0,9,11,5,1,2,0,0,0,0,0,0,0,0
58918,ACCY,557,Reorganizations,CH2,LCD,120151,"McAlpine, William C",3.57,4,10,4,2,4,4,0,0,0,0,0,0,0,0
60437,ACCY,561,Taxes and Business Strategy,CHI,LCD,120151,"Davis, Jon S",3.51,2,11,2,2,9,2,0,0,0,0,0,0,0,0
30447,ACCY,593,Special Research Problems,B,LCD,120151,"Elliott, W B",,,,,,,,,,,,,,,
30456,ACCY,593,Financial Statement Fraud,FR,LCD,120151,"Nekrasz, Frank",,,,,,,,,,,,,,,
46361,ACCY,593,Financial Statement Fraud,FR2,LCD,120151,"Nekrasz, Frank",,,,,,,,,,,,,,,
52620,ACCY,593,Financial Statement Fraud,FR3,LCD,120151,"Nekrasz, Frank",,,,,,,,,,,,,,,
61750,ACCY,593,Financial Statement Fraud,FR4,LCD,120151,"Nekrasz, Frank",,,,,,,,,,,,,,,
62426,ACCY,593,Measurement & Forecasting,X,LCD,120151,"Elliott, W B",,,,,,,,,,,,,,,
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120151,"Urcan, Oktay",,,,,,,,,,,,,,,
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120151,"Gundersen, Lisa C",2.86,1,4,4,2,1,4,0,1,0,1,1,1,1,0
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120151,"Gundersen, Lisa C",2.29,0,2,0,4,6,2,1,2,1,1,2,2,2,0
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120151,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120151,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120151,"Gundersen, Lisa C",,,,,,,,,,,,,,,
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120151,"Gundersen, Lisa C",2.88,3,3,1,3,3,3,2,1,2,0,1,1,0,0
30503,ACE,161,Microcomputer Applications,A,LBD,120151,"Rogalla, Valerie",3.79,0,20,0,0,3,0,0,1,0,0,0,0,0,0
30486,ACE,161,Microcomputer Applications,C1,LBD,120151,"Lo, Alexander C",3.6,0,19,0,0,4,0,0,0,0,0,2,0,0,0
30504,ACE,161,Microcomputer Applications,C2,LBD,120151,"Rogalla, Valerie",3.39,0,15,0,0,5,0,0,1,0,0,1,0,1,0
30505,ACE,161,Microcomputer Applications,E,LBD,120151,"Lo, Alexander C",3.88,0,22,0,0,3,0,0,0,0,0,0,0,0,0
30487,ACE,161,Microcomputer Applications,F,LBD,120151,"Lo, Alexander C",3.58,0,17,0,0,4,0,0,3,0,0,0,0,0,0
30507,ACE,161,Microcomputer Applications,G,LBD,120151,"Lo, Alexander C",3.67,0,17,0,0,6,0,0,1,0,0,0,0,0,0
30489,ACE,161,Microcomputer Applications,L1,LBD,120151,"Lo, Alexander C",3.88,0,22,0,0,1,0,0,1,0,0,0,0,0,0
30509,ACE,161,Microcomputer Applications,L2,ONL,120151,"Rogalla, Valerie",3.83,0,21,0,0,2,0,0,1,0,0,0,0,0,0
30491,ACE,161,Microcomputer Applications,N1,LBD,120151,"Lo, Alexander C",3.76,0,20,0,0,4,0,0,1,0,0,0,0,0,0
30513,ACE,161,Microcomputer Applications,N2,ONL,120151,"Rogalla, Valerie",3.68,0,18,0,0,6,0,0,1,0,0,0,0,0,0
30493,ACE,161,Microcomputer Applications,R,LBD,120151,"Rogalla, Valerie",3.33,0,13,0,0,6,0,0,5,0,0,0,0,0,0
30494,ACE,161,Microcomputer Applications,T,LBD,120151,"Rogalla, Valerie",3.56,0,15,0,0,9,0,0,1,0,0,0,0,0,0
58958,ACE,199,Farm Food & Env Policy,CA,LCD,120151,"Scholl, Jon H",3.97,8,12,0,1,0,0,0,0,0,0,0,0,0,0
55458,ACE,231,Food and Agribusiness Mgt,T,LCD,120151,"Stoddard, Paul B",3.46,9,47,41,42,24,14,3,4,1,0,0,0,0,0
30577,ACE,232,Management of Farm Enterprises,S,LCD,120151,"Stoddard, Paul B",3.07,1,16,17,16,21,11,7,9,4,1,1,0,0,0
55444,ACE,240,Personal Financial Planning,AL1,LEC,120151,"Xu, Yilan",3.1,0,24,11,7,23,7,9,5,3,0,2,0,1,0
39440,ACE,251,The World Food Economy,AL1,LEC,120151,"Winter-Nelson, Alex E",3.47,20,55,31,19,29,9,7,3,2,0,0,0,2,0
44225,ACE,254,Economic Systems in Africa,D,LCD,120151,"Allen-Smith, Joyce E",3.06,4,11,1,4,9,0,4,5,1,1,2,0,0,0
60578,ACE,261,Applied Statistical Methods,AL1,LEC,120151,"Rokicki, Bartlomiej",1.92,0,4,2,3,10,5,2,4,3,4,8,0,11,0
30581,ACE,270,Consumer Economics,E,LEC,120151,"Gundersen, Craig",2.82,0,10,11,13,5,5,8,7,3,1,1,0,4,0
60459,ACE,310,Natural Resource Economics,AL1,LEC,120151,"Brazee, Richard J",3.53,2,59,9,12,9,5,2,0,1,2,0,1,2,0
53547,ACE,360,Spreadsheet Models & Applic,B,LBD,120151,"Doehring, Todd A",3.31,7,7,13,4,11,3,3,1,1,0,0,0,1,0
53546,ACE,360,Spreadsheet Models & Applic,D,LBD,120151,"Doehring, Todd A",3.17,8,5,8,7,8,9,4,3,1,1,0,0,0,0
58371,ACE,398,Business Planning,BP,LCD,120151,"Paulson, Nicholas D",,,,,,,,,,,,,,,
62419,ACE,398,Energy Economics,EE,LCD,120151,"Myers, Erica",,,,,,,,,,,,,,,
58960,ACE,398,Food Marketing and Behavior,FMB,LCD,120151,"Ellison, Brenna",3.6,2,13,8,3,4,1,2,0,0,0,0,0,0,0
30588,ACE,403,Agricultural Law,UG,LCD,120151,"Coppess, Jonathan",3.27,2,4,8,4,0,3,2,2,1,0,0,0,0,0
30589,ACE,406,Environmental Law,UG,LCD,120151,"Grossman, Margaret R",,,,,,,,,,,,,,,
30592,ACE,427,Commodity Price Analysis,C,LCD,120151,"Irwin, Scott H",2.98,5,6,11,10,9,6,7,3,5,0,2,1,0,0
57692,ACE,428,Commodity Futures and Options,E,LCD,120151,"Peterson, Paul E",3.29,14,21,16,17,13,7,5,3,1,1,1,2,1,0
43567,ACE,430,Food Marketing,S,LCD,120151,"Goldsmith, Peter D",3.15,4,4,5,11,7,6,1,2,0,0,2,0,0,0
30593,ACE,431,Agri-food Strategic Management,G,LCD,120151,"Ellison, Brenna",3.23,1,9,6,9,9,5,4,1,1,0,0,0,0,0
58953,ACE,435,Global Agribusiness Management,GR,LCD,120151,"Schnitkey, Gary D",3.3,1,25,12,12,22,8,1,2,1,2,1,0,0,0
55460,ACE,440,Finan Plan for Professionals,UG,LCD,120151,"Allen, Sharon C",3.24,1,10,5,0,17,3,1,3,0,0,0,0,0,0
55323,ACE,444,Finan Serv & Invest Plan,P,LCD,120151,"Sherrick, Bruce J",3.05,3,9,4,2,3,1,3,8,1,0,1,0,0,2
40644,ACE,445,Intermediate Personal Fin Plan,P,LBD,120151,"Lyons, Angela C",2.86,0,3,6,6,1,2,3,3,4,0,1,0,0,0
49906,ACE,446,Modeling App's Finan Plan,GR,LBD,120151,"Sherrick, Bruce J",2.54,3,6,2,3,5,4,2,6,8,0,4,2,0,0
30597,ACE,448,Rural Real Estate Appraisal,UG,LCD,120151,"Moss, LeeAnn E",3.29,5,5,6,4,6,4,2,3,0,0,0,0,0,0
52915,ACE,449,Retirement & Benefit Planning,UG,LCD,120151,"Xu, Yilan",3.08,2,13,6,5,6,6,8,1,0,2,0,1,1,0
45927,ACE,456,Agr and Food Policies,GR,LCD,120151,"Kirwan, Barrett E",3.35,1,17,0,0,11,0,2,5,0,0,0,0,0,0
30604,ACE,474,Econ of Consumption,S,LCD,120151,"Boerngen, Maria A",2.76,0,2,3,4,6,5,5,1,2,0,2,0,0,0
62223,ACE,476,Family Economics,UG,LCD,120151,"Lyons, Angela C",2.83,0,2,2,11,12,9,5,5,3,0,0,0,0,0
30606,ACE,502,Demand/Supply/Firms/Households,C,LCD,120151,"Arends-Kuenning, Mary P",,,,,,,,,,,,,,,
30653,ACE,503,Equilibrium and Welfare Econ,M,LCD,120151,"Bullock, David S",,,,,,,,,,,,,,,
43583,ACE,528,Research in Futures Markets,E,LCD,120151,"Irwin, Scott H",,,,,,,,,,,,,,,
43619,ACE,530,Microeconometrics,E,LCD,120151,"Nelson, Charles H",,,,,,,,,,,,,,,
60521,ACE,557,"Food, Poverty and Development",M,LCD,120151,"Michelson, Hope C",,,,,,,,,,,,,,,
60522,ACE,559,"Food, Trade and Development",B,LCD,120151,"Rokicki, Bartlomiej",,,,,,,,,,,,,,,
30663,ACE,561,Adv Res and Scholarly Comm,PD,LCD,120151,"Nelson, Charles H",,,,,,,,,,,,,,,
46171,ACE,563,Math Program App Econ I,A,LCD,120151,"Onal, Hayri",3.68,11,4,2,2,0,4,0,0,0,0,0,0,0,0
30662,ACE,567,Math Program App Econ II,A,LCD,120151,"Onal, Hayri",,,,,,,,,,,,,,,
58352,ACE,592,Special Topics,GIE,CNF,120151,"Xu, Yilan",,,,,,,,,,,,,,,
58215,ACE,592,Special Topics,TPA,CNF,120151,"Goldsmith, Peter D",,,,,,,,,,,,,,,
57624,ACES,199,Sustainable Food Systems,RH,LCD,120151,"Rodriguez, Luis F",,,,,,,,,,,,,,,
55117,ACES,399,Honors Seminar,JS,LCD,120151,"Lee, Soo-Yeun",,,,,,,,,,,,,,,
50444,ACES,501,Advanced Bioenergy Topics,AL1,LCD,120151,"Blaschek, Hans-Peter M",,,,,,,,,,,,,,,
60077,ADV,150,Introduction to Advertising,A,LCD,120151,"Hall, Steven R",3.48,27,131,8,10,58,6,4,19,0,0,1,0,4,1
43676,ADV,199,The Communications Industry,P,LCD,120151,"Hall, Steven R",,,,,,,,,,,,,,,
60079,ADV,281,Advertising Research Methods,A,LCD,120151,"Wise, Kevin R",2.7,1,6,18,31,32,16,7,14,5,8,3,1,7,0
