CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120131,"Black, William H",3.28,1,4,7,7,7,1,3,1,0,0,0,0,0,0
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120131,"Autrey, Romana L",3.25,1,2,8,11,9,2,2,1,0,0,0,0,0,0
30228,ACCY,302,Decision Making for Atg,AE5,LCD,120131,"Autrey, Romana L",3.48,1,7,14,4,7,2,1,0,0,0,0,0,0,0
30232,ACCY,302,Decision Making for Atg,AE6,LCD,120131,"Autrey, Romana L",3.2,0,4,5,10,10,2,1,0,2,0,0,0,0,0
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120131,"Li, Yue",3.02,2,5,0,7,3,4,2,3,0,0,0,0,1,1
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120131,"Li, Yue",3.4,4,8,7,3,9,1,1,0,0,0,0,0,1,0
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120131,"Li, Yue",3.32,2,9,5,4,2,5,4,1,0,0,0,0,0,0
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120131,"Wang, Jundong",3.49,2,7,10,5,4,3,1,0,0,0,0,0,0,0
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120131,"Polinski, Paul W",3.41,0,10,7,7,5,3,0,2,0,0,0,0,0,0
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120131,"Polinski, Paul W",3.11,0,3,2,6,6,5,0,2,0,0,0,0,0,0
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120131,"Stern, Matthew T",3.33,1,2,9,9,5,0,2,1,0,0,0,0,0,0
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120131,"Vance, Thomas W",3.42,0,7,7,8,7,3,0,0,0,0,0,0,0,0
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120131,"Black, William H",,,,,,,,,,,,,,,
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120131,"Vance, Thomas W",3.22,0,2,7,10,9,2,0,1,1,0,0,0,0,0
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120131,"Vance, Thomas W",3.28,0,4,3,13,7,3,1,0,0,0,0,0,0,0
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120131,"Fan, Qintao",3.22,2,5,1,6,8,9,0,0,0,0,0,0,0,0
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120131,"Fan, Qintao",3.13,1,3,3,4,9,10,0,0,0,0,0,0,0,0
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120131,"Fan, Qintao",3.36,3,7,2,6,6,7,0,0,0,0,0,0,0,0
30334,ACCY,312,Principles of Taxation,A,LCD,120131,"Lisowsky, Petro",3.49,2,7,4,15,6,0,0,0,0,0,0,0,0,0
30335,ACCY,312,Principles of Taxation,B,LCD,120131,"Lisowsky, Petro",3.39,0,5,11,11,4,3,0,0,1,0,0,0,0,0
30336,ACCY,312,Principles of Taxation,C,LCD,120131,"Varadharajan, Anupama",3.3,1,4,6,6,9,5,0,0,0,0,0,0,0,1
39460,ACCY,312,Principles of Taxation,D,LCD,120131,"Lisowsky, Petro",3.17,1,2,6,9,8,6,0,1,1,0,0,0,0,0
48959,ACCY,312,Principles of Taxation,E,LCD,120131,"Varadharajan, Anupama",3.46,0,8,7,10,8,1,0,0,0,0,0,0,0,0
56978,ACCY,312,Principles of Taxation,F,LCD,120131,"Varadharajan, Anupama",3.33,0,5,4,6,7,2,1,0,0,0,0,0,0,0
30412,ACCY,398,Practical Problems in Atg,A,LCD,120131,"Nekrasz, Frank",3.92,110,12,0,6,1,0,0,3,0,0,0,0,0,0
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120131,"Asante Appiah, Bright",3.06,0,2,3,9,6,9,3,0,0,0,0,0,0,0
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120131,"Thompson, Anne M",3.34,0,4,12,12,6,3,1,1,0,0,0,0,0,0
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120131,"Thompson, Anne M",3.54,2,6,13,11,4,1,0,0,0,0,0,0,0,1
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120131,"Thompson, Anne M",3.04,0,0,1,10,21,2,3,0,0,0,0,0,0,0
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120131,"Asante Appiah, Bright",3.51,1,9,10,11,5,1,1,0,0,0,0,0,0,0
55418,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",X,LCD,120131,"Peecher, Mark E",3.76,2,18,5,2,3,1,0,0,0,0,0,0,0,0
49296,ACCY,503,Managerial Accounting,PM,LCD,120131,"Sandretto, Michael J",,,,,,,,,,,,,,,
30419,ACCY,504,Auditing,A,LCD,120131,"Pesch, Heather L",3.61,0,18,4,0,10,0,1,0,0,0,0,0,0,0
30426,ACCY,504,Auditing,B,LCD,120131,"Pesch, Heather L",3.46,0,10,9,0,13,0,0,1,0,0,0,0,0,0
58670,ACCY,504,Auditing,C,LCD,120131,"Pesch, Heather L",3.51,0,17,5,0,18,0,0,0,0,0,0,0,0,0
44465,ACCY,510,Financial Reporting Standards,A,LCD,120131,"Polinski, Paul W",3.46,0,8,11,11,8,0,0,1,0,0,0,0,0,0
44865,ACCY,510,Financial Reporting Standards,B,LCD,120131,"Doogar, Rajib K",3.59,0,12,11,14,1,0,0,1,0,0,0,0,0,0
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120131,"Narayanamoorthy, Ganapath",3.64,4,7,20,13,1,0,0,0,0,0,0,0,0,0
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120131,"Narayanamoorthy, Ganapath",3.57,2,10,15,13,6,0,0,0,0,0,0,0,0,0
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120131,"Narayanamoorthy, Ganapath",3.57,2,13,10,12,8,0,0,0,0,0,0,0,0,0
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120131,"Sougiannis, Theodore",3.49,0,8,13,16,8,0,0,0,0,0,0,0,0,0
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120131,"Sougiannis, Theodore",3.47,0,7,13,7,11,0,0,0,0,0,0,0,0,0
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120131,"Sougiannis, Theodore",3.49,0,15,10,6,11,2,0,1,0,0,0,0,0,0
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120131,"Schwartz, Rachel",3.87,0,33,1,2,2,1,0,0,0,0,0,0,0,0
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120131,"Hobson, Jessen L",3.48,0,15,6,12,4,3,0,2,0,0,0,0,0,0
48423,ACCY,515,Auditing & Assurance Standards,C,LCD,120131,"Beck, Paul J",3.27,0,7,8,0,20,3,0,1,0,0,0,0,0,0
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120131,"Hobson, Jessen L",3.56,0,12,13,12,2,3,0,0,0,0,0,0,0,0
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120131,"Hobson, Jessen L",3.41,0,9,10,4,9,4,1,0,0,0,0,0,0,0
30428,ACCY,517,Financial Statement Analysis,A,LCD,120131,"Ibrahim, Adel Nematallah",3.62,0,17,5,10,2,1,0,1,0,0,0,0,0,0
52618,ACCY,517,Financial Statement Analysis,C,LCD,120131,"Ibrahim, Adel Nematallah",3.47,0,17,7,11,10,5,0,0,0,0,0,0,0,0
58688,ACCY,517,Financial Statement Analysis,D,LCD,120131,"Ibrahim, Adel Nematallah",3.58,0,17,5,10,4,3,0,0,0,0,0,0,0,0
30438,ACCY,552,Partnership Income Taxation,A,LCD,120131,"Sternburg, Thomas",3.18,0,4,1,4,11,3,1,0,0,0,0,0,0,0
30440,ACCY,552,Partnership Income Taxation,B,LCD,120131,"Sternburg, Thomas",3.29,0,5,6,2,20,0,0,0,0,0,0,0,0,0
58919,ACCY,555,Inc Tx Acctg & Multistate Tx,CHI,LCD,120131,"Lawler, Michael R",3.45,1,5,8,10,5,2,0,0,0,0,0,0,0,0
58917,ACCY,557,Consolidated Tax Returns,CH1,LCD,120131,"Aquino, Glenn D",3.51,2,5,12,6,2,4,0,0,0,0,0,0,0,0
58918,ACCY,557,Reorganizations,CH2,LCD,120131,"McAlpine, William C",3.4,3,3,8,7,6,4,0,0,0,0,0,0,0,0
30447,ACCY,593,Special Research Problems,B,LCD,120131,"Elliott, W B",,,,,,,,,,,,,,,
30456,ACCY,593,Special Research Problems,FR,LCD,120131,"Nekrasz, Frank",3.95,14,25,2,2,0,0,0,0,0,0,0,0,0,0
46361,ACCY,593,Special Research Problems,FR2,LCD,120131,"Nekrasz, Frank",3.95,12,27,4,1,0,0,0,0,0,0,0,0,0,0
52620,ACCY,593,Special Research Problems,FR3,LCD,120131,"Nekrasz, Frank",,,,,,,,,,,,,,,
39471,ACCY,594,Doctoral Research Seminar,A,LCD,120131,"Elliott, W B",,,,,,,,,,,,,,,
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120131,"Gundersen, Lisa C",2.77,0,5,3,2,5,1,0,3,3,1,1,1,0,1
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120131,"Gundersen, Lisa C",2.67,1,2,2,6,3,4,0,4,2,0,1,1,1,0
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120131,"Gundersen, Lisa C",2.68,3,3,2,2,4,4,2,2,1,0,0,2,2,0
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120131,"Gundersen, Lisa C",2.65,2,5,0,2,3,4,2,3,3,0,1,1,1,0
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120131,"Gundersen, Lisa C",3.21,0,8,5,4,2,3,3,0,0,1,0,1,0,0
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120131,"Gundersen, Lisa C",2.8,0,1,4,1,8,4,3,1,2,0,1,0,0,0
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120131,"Gundersen, Lisa C",2.5,2,1,2,4,6,1,2,3,3,0,1,0,3,0
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120131,"Gundersen, Lisa C",2.99,0,4,2,4,8,2,4,2,0,1,0,0,0,0
30503,ACE,161,Microcomputer Applications,A,LBD,120131,"Rogalla, Valerie",3.17,0,12,0,0,7,0,0,3,0,0,1,0,1,0
30486,ACE,161,Microcomputer Applications,C1,LBD,120131,"Lo, Alexander C",3.64,0,18,0,0,5,0,0,2,0,0,0,0,0,0
30504,ACE,161,Microcomputer Applications,C2,LBD,120131,"Rogalla, Valerie",3.29,0,15,0,0,3,0,0,4,0,0,2,0,0,0
30505,ACE,161,Microcomputer Applications,E,LBD,120131,"Lo, Alexander C",3.8,0,21,0,0,3,0,0,1,0,0,0,0,0,0
30487,ACE,161,Microcomputer Applications,F,LBD,120131,"Lo, Alexander C",3.92,0,23,0,0,2,0,0,0,0,0,0,0,0,0
30507,ACE,161,Microcomputer Applications,G,LBD,120131,"Lo, Alexander C",3.72,0,21,0,0,2,0,0,1,0,0,1,0,0,0
30489,ACE,161,Microcomputer Applications,L1,LBD,120131,"Lo, Alexander C",3.71,0,18,0,0,5,0,0,1,0,0,0,0,0,0
30509,ACE,161,Microcomputer Applications,L2,ONL,120131,"Rogalla, Valerie",2.76,0,8,0,0,6,0,0,3,0,0,2,0,2,0
30491,ACE,161,Microcomputer Applications,N1,LBD,120131,"Lo, Alexander C",3.68,0,20,0,0,3,0,0,1,0,0,1,0,0,0
30513,ACE,161,Microcomputer Applications,N2,ONL,120131,"Rogalla, Valerie",2.76,0,9,0,0,4,0,0,4,0,0,2,0,2,0
30493,ACE,161,Microcomputer Applications,R,LBD,120131,"Rogalla, Valerie",3.04,0,10,0,0,8,0,0,2,0,0,2,0,1,0
30494,ACE,161,Microcomputer Applications,T,LBD,120131,"Rogalla, Valerie",3.08,0,13,0,0,4,0,0,5,0,0,0,0,2,0
58958,ACE,199,Undergraduate Open Seminar,CA,LCD,120131,"Barnard, Jessa M",,,,,,,,,,,,,,,
30528,ACE,210,Environmental Economics,AL1,LEC,120131,"Ando, Amy W",3.39,9,57,10,22,42,6,2,8,3,0,0,0,1,1
55458,ACE,231,Food and Agribusiness Mgt,T,LCD,120131,"Stoddard, Paul B",3.31,5,40,32,32,35,16,7,7,1,2,0,0,0,0
30577,ACE,232,Management of Farm Enterprises,S,LCD,120131,"Stoddard, Paul B",3.08,5,22,19,16,14,9,7,8,3,3,0,1,3,0
55444,ACE,240,Personal Financial Planning,AL1,LEC,120131,"Xu, Yilan",2.91,1,8,7,15,30,8,5,11,2,2,2,0,0,1
39440,ACE,251,The World Food Economy,AL1,LEC,120131,"Winter-Nelson, Alex E",3.3,2,35,30,14,22,11,8,6,2,0,2,0,0,1
59019,ACE,251,The World Food Economy,H,LCD,120131,"Winter-Nelson, Alex E",,,,,,,,,,,,,,,
44225,ACE,254,Economic Systems in Africa,AL1,LEC,120131,"Allen-Smith, Joyce E",2.85,1,4,3,1,6,1,0,5,2,0,0,0,1,0
30581,ACE,270,Consumer Economics,E,LEC,120131,"Gundersen, Craig",2.88,0,16,8,8,9,9,3,4,5,2,2,0,3,1
53547,ACE,360,Spreadsheet Models & Applic,B,LBD,120131,"Doehring, Todd A",3.41,9,13,7,2,8,0,1,1,0,1,0,0,2,0
53546,ACE,360,Spreadsheet Models & Applic,D,LBD,120131,"Doehring, Todd A",3.56,8,16,9,5,3,2,2,3,0,0,0,0,0,0
58371,ACE,398,Business Planning,BP,LCD,120131,"Paulson, Nicholas D",,,,,,,,,,,,,,,
58960,ACE,398,Food Marketing and Behavior,FMB,LCD,120131,"Ellison, Brenna",3.86,8,29,10,3,0,0,1,0,0,0,0,0,0,0
30589,ACE,406,Environmental Law,UG,LCD,120131,"Grossman, Margaret R",2.37,1,3,1,1,5,6,0,9,4,2,1,0,2,0
43568,ACE,411,Environment and Development,GR,LCD,120131,"Khanna, Madhu",3.04,2,8,4,2,8,6,6,0,3,0,2,0,0,0
30592,ACE,427,Commodity Price Analysis,C,LCD,120131,"Irwin, Scott H",2.98,3,7,3,8,8,5,8,3,3,1,0,0,0,0
57692,ACE,428,Commodity Futures and Options,E,LCD,120131,"Peterson, Paul E",3.04,8,11,14,16,12,9,8,5,0,2,0,3,2,0
43567,ACE,430,Food Marketing,S,LCD,120131,"Goldsmith, Peter D",3.13,0,5,1,10,19,5,0,2,0,0,0,0,0,0
30593,ACE,431,Agri-food Strategic Management,G,LCD,120131,"Ellison, Brenna",3.29,2,4,9,9,4,3,4,1,0,0,0,0,0,0
58953,ACE,435,Global Agribusiness Management,GR,LCD,120131,"Schnitkey, Gary D",3.47,3,15,25,15,15,3,1,0,1,0,0,0,0,0
55460,ACE,440,Finan Plan for Professionals,UG,LCD,120131,"Allen, Sharon C",2.54,0,2,2,4,7,5,2,3,0,0,2,1,2,0
55323,ACE,444,Finan Serv & Invest Plan,P,LCD,120131,"Sherrick, Bruce J",2.69,1,6,4,1,8,1,5,5,6,0,3,0,0,0
40644,ACE,445,Intermediate Personal Fin Plan,P,LBD,120131,"Lyons, Angela C",2.99,0,4,6,5,5,6,6,2,0,0,1,0,0,0
49906,ACE,446,Modeling App's Finan Plan,GR,LBD,120131,"Sherrick, Bruce J",2.96,3,9,4,4,4,3,4,4,1,2,0,1,1,0
30597,ACE,448,Rural Real Estate Appraisal,UG,LCD,120131,"Hornbaker, Robert H",3.44,2,4,6,7,4,2,1,0,0,0,0,0,0,0
52915,ACE,449,Retirement & Benefit Planning,UG,LCD,120131,"Xu, Yilan",2.58,0,4,5,0,14,4,2,11,4,3,2,0,0,0
59260,ACE,455,Intl Trade in Food and Agr,L,LCD,120131,"Rong, Jian",3.43,3,9,6,2,7,3,1,0,1,0,0,0,0,0
45927,ACE,456,Agr and Food Policies,GR,LCD,120131,"Kirwan, Barrett E",3.49,2,14,7,0,11,0,0,1,0,0,1,0,0,0
30604,ACE,474,Econ of Consumption,UG,LCD,120131,"Boerngen, Maria A",3.32,0,6,8,4,9,1,2,1,0,0,0,0,0,0
51823,ACE,499,ACES in Sierra Leone,SL,CNF,120131,"McNamara, Paul E",,,,,,,,,,,,,,,
30606,ACE,502,Demand/Supply/Firms/Households,C,LCD,120131,"Arends-Kuenning, Mary P",,,,,,,,,,,,,,,
30653,ACE,503,Equilibrium and Welfare Econ,M,LCD,120131,"Bullock, David S",,,,,,,,,,,,,,,
43583,ACE,528,Research in Futures Markets,E,LCD,120131,"Irwin, Scott H",,,,,,,,,,,,,,,
43619,ACE,530,Microeconometrics,E,LCD,120131,"Nelson, Charles H",,,,,,,,,,,,,,,
30663,ACE,561,Adv Res and Scholarly Comm,T,LCD,120131,"Nelson, Charles H",,,,,,,,,,,,,,,
30603,ACE,565,Modeling Dynamic Econ Systems,S,LCD,120131,"Onal, Hayri",,,,,,,,,,,,,,,
30662,ACE,567,Math Program App Econ II,A,LCD,120131,"Onal, Hayri",,,,,,,,,,,,,,,
58215,ACE,592,Special Topics,TPA,CNF,120131,"Goldsmith, Peter D",,,,,,,,,,,,,,,
59632,ACES,199,Introduction to Bioenergy,EA,LCD,120131,"Anderson, Eric",,,,,,,,,,,,,,,
57624,ACES,199,Sustainable Food Systems,RH,LCD,120131,"Hughes, Robert",,,,,,,,,,,,,,,
55117,ACES,399,Honors Seminar,JS,LCD,120131,"Simmons, F W",,,,,,,,,,,,,,,
55871,ACES,409,Bioenergy Systems,XM,ONL,120131,"Blaschek, Hans-Peter M",,,,,,,,,,,,,,,
50444,ACES,501,Advanced Bioenergy Topics,AL1,LCD,120131,"Blaschek, Hans-Peter M",,,,,,,,,,,,,,,
43676,ADV,199,The Communications Industry,P,LCD,120131,"Hall, Steven R",,,,,,,,,,,,,,,
30679,ADV,300,Introduction to Advertising,A,LCD,120131,"Olson, Katrina M",2.98,3,15,23,30,35,20,14,16,4,3,1,0,1,0
50140,ADV,300,Introduction to Advertising,B,LCD,120131,"Hall, Steven R",3.17,6,94,16,12,103,10,5,29,2,2,3,0,6,0
50141,ADV,300,Introduction to Advertising,C,LCD,120131,"Hall, Steven R",,,,,,,,,,,,,,,
55675,ADV,350,Writing for Public Relations,A,LCD,120131,"Wirtz, John",,,,,,,,,,,,,,,
59213,ADV,350,Writing for Public Relations,B,LCD,120131,"Berry, William E",,,,,,,,,,,,,,,
54570,ADV,399,Advertising Study Abroad,LON,LCD,120131,"Chambers, Jason P",,,,,,,,,,,,,,,
54569,ADV,399,Advertising Study Abroad,ROM,LCD,120131,"DiBerardino, Linnea J",,,,,,,,,,,,,,,
39501,ADV,410,Advanced Public Relations,A,LCD,120131,"Olson, Katrina M",3.82,41,41,15,5,5,2,0,1,1,0,0,0,0,0
30692,ADV,412,Advertising History,A,LCD,120131,"Chambers, Jason P",2.77,0,1,3,13,23,15,14,4,5,0,0,0,0,0
