CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
30107,AAS,100,Intro Asian American Studies,AD1,DIS,120101,"Arnaldo, Constancio",3.7,0.0,14.0,13.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41729,AAS,100,Intro Asian American Studies,AD2,DIS,120101,"Arnaldo, Constancio",3.6,0.0,11.0,10.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43832,AAS,100,Intro Asian American Studies,AD3,DIS,120101,"Pyon, Heekyong T",3.74,4.0,15.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48232,AAS,100,Intro Asian American Studies,AD4,DIS,120101,"Pyon, Heekyong T",3.94,1.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48234,AAS,100,Intro Asian American Studies,AD5,DIS,120101,"Lee, Alexander J",3.85,8.0,20.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50105,AAS,100,Intro Asian American Studies,AD6,DIS,120101,"Lee, Alexander J",3.89,16.0,10.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52801,AAS,120,Intro to Asian Am Pop Culture,AD1,DIS,120101,"Komaki, Ryuta",3.56,0.0,7.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52802,AAS,120,Intro to Asian Am Pop Culture,AD2,DIS,120101,"Komaki, Ryuta",3.43,0.0,5.0,13.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52803,AAS,120,Intro to Asian Am Pop Culture,AD3,DIS,120101,"Lee, Sandra",3.6,0.0,13.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52804,AAS,120,Intro to Asian Am Pop Culture,AD4,DIS,120101,"Lee, Sandra",3.67,0.0,16.0,10.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52317,AAS,215,US Citizenship Comparatively,A,LCD,120101,"Cacho, Lisa M",,,,,,,,,,,,,,,
51119,AAS,258,Muslims in America,A,LCD,120101,"Rana, Junaid",3.83,7.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51340,AAS,299,Begin Topics Asian Am Studies,DC,LCD,120101,"Coyoca, Wilfred D",,,,,,,,,,,,,,,
48495,AAS,299,Begin Topics Asian Am Studies,JD,LCD,120101,"Dowling, Julie",,,,,,,,,,,,,,,
51521,AAS,390,Intermed Topics Asian Am St,NP,LCD,120101,"Paik, Angela N",,,,,,,,,,,,,,,
40574,AAS,490,Adv Topics in Asian Am Studies,MKJ,LCD,120101,"Jung, Moon-Kie",,,,,,,,,,,,,,,
52839,AAS,561,Race and Cultural Critique,A,LCD,120101,"Rana, Junaid",,,,,,,,,,,,,,,
53025,ABE,199,Undergraduate Open Seminar,CHP,LCD,120101,"Czapar, George F",,,,,,,,,,,,,,,
49113,ABE,199,Undergraduate Open Seminar,GD,LEC,120101,"Danao, Mary-Grace",,,,,,,,,,,,,,,
29862,ABE,222,Agric & Biological Engrg II,AL1,LEC,120101,"Rodriguez, Luis F",2.93,0.0,10.0,3.0,9.0,11.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0
39997,ABE,425,Engrg Measurement Systems,AE1,LCD,120101,"Grift, Tony E",,,,,,,,,,,,,,,
47444,ABE,436,Renewable Energy Systems,XW1,LCD,120101,"Wang, Xinlei",3.34,3.0,9.0,14.0,15.0,11.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
51916,ABE,446,Biological Nanoengineering,KB1,LEC,120101,"Bhalerao, Kaustubh",,,,,,,,,,,,,,,
51917,ABE,446,Biological Nanoengineering,KB2,LEC,120101,"Bhalerao, Kaustubh",,,,,,,,,,,,,,,
29875,ABE,456,Land & Water Resources Engrg,G4,LEC,120101,"Kalita, Prasanta K",,,,,,,,,,,,,,,
40185,ABE,456,Land & Water Resources Engrg,U3,LEC,120101,"Kalita, Prasanta K",3.89,0.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29872,ABE,469,Industry-Linked Design Project,AE1,LCD,120101,"Zahos, Stephen C",3.44,0.0,8.0,9.0,5.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44855,ABE,488,Bioprocessing Grains for Fuels,VS1,LCD,120101,"Singh, Vijay",,,,,,,,,,,,,,,
49583,ABE,498,Special Topics,ECK,LEC,120101,"Eckhoff, Steven",,,,,,,,,,,,,,,
29881,ABE,502,Graduate Research II,E,DIS,120101,"Eckhoff, Steven",,,,,,,,,,,,,,,
51668,ABE,598,Automotive Bioenergy,ACH,DIS,120101,"Hansen, Alan C",,,,,,,,,,,,,,,
45418,ACCY,200,Fundamentals of Accounting,A,LCD,120101,"Silhan, Peter A",2.83,3.0,15.0,9.0,9.0,9.0,6.0,10.0,7.0,3.0,2.0,4.0,3.0,1.0,0.0
30111,ACCY,200,Fundamentals of Accounting,TM,LCD,120101,"Finnegan, Thomas",3.94,2.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30112,ACCY,201,Accounting and Accountancy I,AD1,DIS,120101,"Sester, Mallory L",2.69,0.0,3.0,7.0,5.0,13.0,7.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0
30113,ACCY,201,Accounting and Accountancy I,AD2,DIS,120101,"Sester, Mallory L",3.16,0.0,7.0,13.0,10.0,6.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30114,ACCY,201,Accounting and Accountancy I,AD3,DIS,120101,"Cantrell, Andrea M",3.22,0.0,6.0,11.0,13.0,9.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30115,ACCY,201,Accounting and Accountancy I,AD4,DIS,120101,"Cantrell, Andrea M",3.14,2.0,4.0,12.0,10.0,12.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
30116,ACCY,201,Accounting and Accountancy I,AD5,DIS,120101,"Ledebuhr, Jeffrey R",3.23,1.0,5.0,8.0,11.0,13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30117,ACCY,201,Accounting and Accountancy I,AD6,DIS,120101,"Ledebuhr, Jeffrey R",3.35,0.0,6.0,11.0,14.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30147,ACCY,202,Accounting and Accountancy II,AD1,DIS,120101,"Miller, Michael J",3.29,1.0,7.0,1.0,14.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30121,ACCY,202,Accounting and Accountancy II,ADA,DIS,120101,"Foley, John M",3.04,0.0,8.0,0.0,4.0,10.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
30123,ACCY,202,Accounting and Accountancy II,ADC,DIS,120101,"Diamond, Joseph W",3.26,2.0,13.0,0.0,9.0,9.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
30140,ACCY,202,Accounting and Accountancy II,ADG,DIS,120101,"LaRoe, Rebecca F",,,,,,,,,,,,,,,
30143,ACCY,202,Accounting and Accountancy II,ADH,DIS,120101,"Tanner, Katherine E",3.25,0.0,16.0,1.0,15.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
30151,ACCY,202,Accounting and Accountancy II,ADJ,DIS,120101,"Haupt, Elizabeth W",3.42,3.0,19.0,2.0,13.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
30155,ACCY,202,Accounting and Accountancy II,ADK,DIS,120101,"LaRoe, Rebecca F",3.5,2.0,22.0,1.0,12.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30159,ACCY,202,Accounting and Accountancy II,ADL,DIS,120101,"Miller, Michael J",3.3,2.0,12.0,2.0,16.0,10.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
30161,ACCY,202,Accounting and Accountancy II,ADM,DIS,120101,"Haupt, Elizabeth W",3.22,2.0,10.0,3.0,10.0,11.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
30164,ACCY,202,Accounting and Accountancy II,ADN,DIS,120101,"Foley, John M",3.04,3.0,7.0,2.0,8.0,12.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
30168,ACCY,202,Accounting and Accountancy II,ADO,DIS,120101,"Mokry, Jennifer A",3.07,1.0,5.0,1.0,9.0,14.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
30171,ACCY,202,Accounting and Accountancy II,ADP,DIS,120101,"Reed, Paul M",3.15,0.0,10.0,1.0,8.0,10.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
30176,ACCY,202,Accounting and Accountancy II,ADQ,DIS,120101,"Diamond, Joseph W",3.19,0.0,6.0,1.0,7.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30179,ACCY,202,Accounting and Accountancy II,ADR,DIS,120101,"Tanner, Katherine E",3.3,1.0,11.0,1.0,15.0,7.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30182,ACCY,202,Accounting and Accountancy II,ADS,DIS,120101,"Mokry, Jennifer A",3.26,1.0,11.0,0.0,8.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
30186,ACCY,202,Accounting and Accountancy II,ADT,DIS,120101,"Reed, Paul M",3.28,0.0,12.0,1.0,6.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
30192,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120101,"Finnegan, Thomas",3.5,0.0,12.0,13.0,10.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30195,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120101,"Zhou, Hailan",3.18,1.0,1.0,8.0,14.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
30197,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120101,"Zhou, Hailan",3.52,1.0,4.0,18.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30200,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120101,"Zhou, Hailan",3.53,3.0,8.0,14.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30209,ACCY,302,Decision Making for Atg,AE1,LCD,120101,"Farrell, Anne M",3.22,0.0,7.0,5.0,11.0,10.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30211,ACCY,302,Decision Making for Atg,AE2,LCD,120101,"Farrell, Anne M",3.35,0.0,11.0,7.0,10.0,11.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30212,ACCY,302,Decision Making for Atg,AE3,LCD,120101,"Farrell, Anne M",3.39,3.0,8.0,11.0,7.0,11.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30216,ACCY,302,Decision Making for Atg,AE4,LCD,120101,"Krische, Susan D",3.41,2.0,6.0,10.0,9.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30264,ACCY,303,Atg Institutions and Reg,AE1,LCD,120101,"Li, Siyi",3.03,0.0,4.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
30267,ACCY,303,Atg Institutions and Reg,AE2,LCD,120101,"Li, Siyi",3.46,1.0,8.0,7.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30271,ACCY,303,Atg Institutions and Reg,AE3,LCD,120101,"Li, Siyi",3.4,2.0,8.0,7.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30274,ACCY,303,Atg Institutions and Reg,AE4,LCD,120101,"Sandretto, Michael J",3.41,1.0,7.0,10.0,4.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30276,ACCY,303,Atg Institutions and Reg,AE5,LCD,120101,"Li, Wei",3.46,1.0,9.0,3.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30278,ACCY,303,Atg Institutions and Reg,AE6,LCD,120101,"Li, Wei",3.3,2.0,3.0,7.0,9.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46358,ACCY,303,Atg Institutions and Reg,AE7,LCD,120101,"Li, Wei",3.15,0.0,1.0,6.0,3.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30286,ACCY,304,Accounting Control Systems,AE1,LCD,120101,"Bol, Jasmijn C",3.1,2.0,2.0,5.0,5.0,10.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30288,ACCY,304,Accounting Control Systems,AE2,LCD,120101,"Feller, Anita L",,,,,,,,,,,,,,,
30291,ACCY,304,Accounting Control Systems,AE3,LCD,120101,"Bol, Jasmijn C",3.31,7.0,1.0,7.0,2.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30294,ACCY,304,Accounting Control Systems,AE4,LCD,120101,"Bol, Jasmijn C",3.45,6.0,2.0,2.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30299,ACCY,304,Accounting Control Systems,AE6,LCD,120101,"Smith, Steven",3.29,0.0,7.0,4.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48420,ACCY,304,Accounting Control Systems,AE7,LCD,120101,"Smith, Steven",3.22,0.0,4.0,4.0,5.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48421,ACCY,304,Accounting Control Systems,AE8,LCD,120101,"Smith, Steven",3.21,1.0,5.0,9.0,0.0,11.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30334,ACCY,312,Principles of Taxation,A,LCD,120101,"Laux, Rick C",3.48,1.0,15.0,2.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30335,ACCY,312,Principles of Taxation,B,LCD,120101,"Lisowsky, Petro",3.2,0.0,8.0,2.0,9.0,5.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
30336,ACCY,312,Principles of Taxation,C,LCD,120101,"Lisowsky, Petro",3.09,0.0,3.0,4.0,14.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
39460,ACCY,312,Principles of Taxation,D,LCD,120101,"Lisowsky, Petro",3.14,0.0,3.0,6.0,6.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
48959,ACCY,312,Principles of Taxation,E,LCD,120101,"Varadharajan, Anupama",3.22,0.0,4.0,4.0,11.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30412,ACCY,398,Practical Problems in Atg,A,LCD,120101,"Nekrasz, Frank",,,,,,,,,,,,,,,
30311,ACCY,405,Assurance and Attestation,AE1,LCD,120101,"Grenier, Jonathan H",3.24,0.0,3.0,7.0,8.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30315,ACCY,405,Assurance and Attestation,AE2,LCD,120101,"Pike, Joel E",3.52,2.0,10.0,7.0,4.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30324,ACCY,405,Assurance and Attestation,AE3,LCD,120101,"Grenier, Jonathan H",3.69,0.0,17.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30332,ACCY,405,Assurance and Attestation,AE4,LCD,120101,"Pike, Joel E",,,,,,,,,,,,,,,
52616,ACCY,405,Assurance and Attestation,AE5,LCD,120101,"McHugh, Marion E",3.67,1.0,15.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30360,ACCY,432,Intro to Mgt Info Systems,U3,LCD,120101,"Silhan, Peter A",,,,,,,,,,,,,,,
49296,ACCY,503,Managerial Accounting,PM,LCD,120101,"Sandretto, Michael J",,,,,,,,,,,,,,,
44637,ACCY,503,Managerial Accounting,X,LCD,120101,"Chandler, John S",3.77,19.0,9.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30419,ACCY,504,Auditing,A,LCD,120101,"Turner, Cynthia W",3.57,0.0,12.0,14.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30426,ACCY,504,Auditing,B,LCD,120101,"Turner, Cynthia W",3.64,7.0,13.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44465,ACCY,510,Financial Reporting Standards,A,LCD,120101,"Doogar, Rajib K",3.13,0.0,4.0,3.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44865,ACCY,510,Financial Reporting Standards,B,LCD,120101,"Doogar, Rajib K",3.17,0.0,5.0,6.0,5.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46889,ACCY,510,Financial Reporting Standards,C,LCD,120101,"Polinski, Paul W",3.41,0.0,6.0,8.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46890,ACCY,510,Financial Reporting Standards,D,LCD,120101,"Doogar, Rajib K",3.16,0.0,3.0,6.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
50329,ACCY,511,Risk Measurement/Reporting I,A,LCD,120101,"Sougiannis, Theodore",3.43,0.0,5.0,6.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50331,ACCY,511,Risk Measurement/Reporting I,B,LCD,120101,"Sougiannis, Theodore",3.47,1.0,10.0,9.0,8.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50337,ACCY,511,Risk Measurement/Reporting I,C,LCD,120101,"Abdel-Khalik, Ahmed R",3.55,0.0,9.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50338,ACCY,511,Risk Measurement/Reporting I,D,LCD,120101,"Narayanamoorthy, Ganapath",3.61,3.0,8.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50339,ACCY,511,Risk Measurement/Reporting I,E,LCD,120101,"Narayanamoorthy, Ganapath",3.66,1.0,10.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50341,ACCY,511,Risk Measurement/Reporting I,F,LCD,120101,"Narayanamoorthy, Ganapath",3.49,1.0,6.0,14.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30434,ACCY,512,Risk Measurement/Reporting II,A,LCD,120101,"Schwartz, Rachel",3.87,4.0,29.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44467,ACCY,515,Auditing & Assurance Standards,A,LCD,120101,"Hobson, Jessen L",3.49,0.0,8.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46360,ACCY,515,Auditing & Assurance Standards,B,LCD,120101,"McHugh, Marion E",3.44,1.0,6.0,5.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48423,ACCY,515,Auditing & Assurance Standards,C,LCD,120101,"McHugh, Marion E",3.61,0.0,12.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48425,ACCY,515,Auditing & Assurance Standards,D,LCD,120101,"Hobson, Jessen L",3.62,0.0,10.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52617,ACCY,515,Auditing & Assurance Standards,E,LCD,120101,"Hobson, Jessen L",,,,,,,,,,,,,,,
30428,ACCY,517,Financial Statement Analysis,A,LCD,120101,"Imhoff, Eugene A",3.12,1.0,2.0,4.0,12.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30431,ACCY,517,Financial Statement Analysis,B,LCD,120101,"Abdel-Khalik, Ahmed R",3.58,0.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52618,ACCY,517,Financial Statement Analysis,C,LCD,120101,"Imhoff, Eugene A",3.17,1.0,3.0,8.0,5.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30442,ACCY,553,Selected Topics in Fed Tax,A,LCD,120101,"Sternburg, Thomas",3.42,1.0,7.0,5.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52619,ACCY,553,Selected Topics in Fed Tax,B,LCD,120101,"Sternburg, Thomas",3.44,0.0,7.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43855,ACCY,553,Advanced Tax Topics,CH1,LCD,120101,"Lawler, Michael R",3.45,1.0,3.0,11.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43856,ACCY,553,Multi-jurisdictional Taxation,CH2,LCD,120101,"Engle, Howard S",3.51,3.0,4.0,9.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30447,ACCY,593,Special Research Problems,B,LCD,120101,"Peecher, Mark E",,,,,,,,,,,,,,,
30456,ACCY,593,Special Research Problems,FR,LCD,120101,"Nekrasz, Frank",,,,,,,,,,,,,,,
46361,ACCY,593,Special Research Problems,FR2,LCD,120101,"Nekrasz, Frank",,,,,,,,,,,,,,,
52620,ACCY,593,Special Research Problems,FR3,LCD,120101,"Nekrasz, Frank",,,,,,,,,,,,,,,
30470,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120101,"Goldsmith, Peter D",2.56,1.0,3.0,1.0,3.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
30471,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120101,"Goldsmith, Peter D",2.68,1.0,2.0,1.0,3.0,6.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0
30473,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120101,"Goldsmith, Peter D",2.68,1.0,1.0,3.0,7.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
30474,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120101,"Goldsmith, Peter D",2.5,0.0,3.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0
30476,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120101,"Goldsmith, Peter D",2.49,0.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0
30478,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120101,"Goldsmith, Peter D",2.58,0.0,1.0,2.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0
30480,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120101,"Goldsmith, Peter D",2.73,0.0,2.0,1.0,3.0,6.0,3.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
30482,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120101,"Goldsmith, Peter D",2.57,0.0,0.0,0.0,3.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
30503,ACE,161,Microcomputer Applications,A,LBD,120101,"Rogalla, Valerie",3.18,0.0,12.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
30486,ACE,161,Microcomputer Applications,C1,LBD,120101,"Lo, Alexander C",3.96,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30504,ACE,161,Microcomputer Applications,C2,LBD,120101,"Rogalla, Valerie",3.2,0.0,13.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
30505,ACE,161,Microcomputer Applications,E,LBD,120101,"Lo, Alexander C",3.92,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30487,ACE,161,Microcomputer Applications,F,LBD,120101,"Lo, Alexander C",3.92,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30507,ACE,161,Microcomputer Applications,G,LBD,120101,"Lo, Alexander C",3.92,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30489,ACE,161,Microcomputer Applications,L1,LBD,120101,"Lo, Alexander C",3.92,0.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30509,ACE,161,Microcomputer Applications,L2,ONL,120101,"Rogalla, Valerie",2.86,0.0,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0
30491,ACE,161,Microcomputer Applications,N1,LBD,120101,"Lo, Alexander C",3.72,0.0,19.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30513,ACE,161,Microcomputer Applications,N2,ONL,120101,"Rogalla, Valerie",2.96,0.0,10.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0
30493,ACE,161,Microcomputer Applications,R,LBD,120101,"Rogalla, Valerie",3.13,0.0,13.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
30494,ACE,161,Microcomputer Applications,T,LBD,120101,"Rogalla, Valerie",3.5,0.0,18.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
53569,ACE,199,Central American Business Plan,CAB,LBD,120101,"Paulson, Nicholas D",,,,,,,,,,,,,,,
44953,ACE,199,Agribus Leadership and Policy,SC,CNF,120101,"Warfield, Ronald R",3.74,4.0,10.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30528,ACE,210,Environmental Economics,AL1,LEC,120101,"Ando, Amy W",3.11,2.0,28.0,5.0,22.0,24.0,10.0,7.0,7.0,0.0,2.0,2.0,0.0,2.0,1.0
30574,ACE,231,Food and Agribusiness Mgt,M,LCD,120101,"Micheels, Eric T",3.26,0.0,17.0,12.0,21.0,15.0,7.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
30577,ACE,232,Management of Farm Enterprises,S,LCD,120101,"Stoddard, Paul B",2.99,0.0,35.0,0.0,0.0,49.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,3.0,0.0
49899,ACE,240,Personal Financial Planning,AL1,LEC,120101,"Micetich, John",2.49,0.0,5.0,3.0,5.0,13.0,6.0,7.0,10.0,1.0,2.0,7.0,2.0,0.0,0.0
