CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
41758,AAS,100,Intro Asian American Studies,AD1,DIS,120108,"Winkelmann, Marie T",3.42,1,12,11,5,0,0,1,2,0,0,1,0,1,0
47102,AAS,100,Intro Asian American Studies,AD3,DIS,120108,"Kwon, Yaejoon",3.5,2,6,9,10,3,0,2,0,0,0,0,0,0,0
51248,AAS,100,Intro Asian American Studies,AD4,DIS,120108,"Kwon, Yaejoon",3.22,4,4,5,8,2,2,1,1,0,0,0,1,1,1
51249,AAS,100,Intro Asian American Studies,AD5,DIS,120108,"Arnaldo, Constancio",3.4,0,9,12,4,3,2,1,2,1,0,0,0,0,1
51932,AAS,100,Intro Asian American Studies,AD6,DIS,120108,"Arnaldo, Constancio",3.52,0,13,9,6,5,1,0,0,0,0,0,1,0,0
56496,AAS,100,Intro Asian American Studies,B,LCD,120108,"Manalansan, Martin F",3.98,21,12,0,1,0,0,0,0,0,0,0,0,0,0
54059,AAS,120,Intro to Asian Am Pop Culture,AD1,DIS,120108,"Lee, Alexander J",3.23,5,6,2,4,6,3,1,3,0,0,1,0,0,0
54082,AAS,120,Intro to Asian Am Pop Culture,AD2,DIS,120108,"Lee, Alexander J",3.03,3,5,1,9,7,2,1,2,1,0,3,0,0,0
54083,AAS,120,Intro to Asian Am Pop Culture,AD3,DIS,120108,"Pham, Vincent N",3.38,0,9,9,4,4,4,2,1,0,0,0,0,0,0
54084,AAS,120,Intro to Asian Am Pop Culture,AD4,DIS,120108,"Pham, Vincent N",,,,,,,,,,,,,,,
50585,AAS,199,Discovery Course,MMD,LCD,120108,"Manalansan, Martin F",,,,,,,,,,,,,,,
42852,AAS,199,Discovery Course,SKD,LCD,120108,"Kwon, Soo Ah",,,,,,,,,,,,,,,
55765,AAS,215,US Citizenship Comparatively,A,LCD,120108,"Cacho, Lisa M",3.48,0,6,11,7,5,2,0,0,0,0,0,0,0,0
49995,AAS,346,Asian American Youth,A,LCD,120108,"Kwon, Soo Ah",,,,,,,,,,,,,,,
42862,AAS,365,Asian American Media and Film,A,LCD,120108,"Arai, Sayuri",,,,,,,,,,,,,,,
51335,AAS,390,Intermed Topics Asian Am St,DC,LCD,120108,"Coyoca, Wilfred D",,,,,,,,,,,,,,,
41524,AAS,490,Women of Color/NativeFeminisms,LCG,LCD,120108,"Cacho, Lisa M",,,,,,,,,,,,,,,
46683,AAS,490,Adv Topics in Asian Am Studies,MN1,CNF,120108,"Nguyen, Mimi T",,,,,,,,,,,,,,,
54236,AAS,501,Theory and Methods in AAS,A,LCD,120108,"Rana, Junaid",,,,,,,,,,,,,,,
31263,ABE,100,Intro Agric & Biological Engrg,B,LEC,120108,"Green, Angela R",3.59,0,40,0,0,9,0,0,2,0,0,3,0,0,0
31270,ABE,221,Agric & Biological Engrg I,AL1,LEC,120108,"Grift, Tony E",3.56,0,33,0,14,13,0,2,1,0,0,0,0,0,0
29651,ABE,361,Off-Road Machine Design,AL1,LEC,120108,"Hansen, Alan C",3.47,1,7,6,2,3,1,0,2,0,0,0,0,0,0
51073,ABE,374,Environ Control for Buildings,AB1,LEC,120108,"Green, Angela R",,,,,,,,,,,,,,,
56116,ABE,398,Special Topics,MGD,LCD,120108,"Danao, Mary-Grace",,,,,,,,,,,,,,,
36669,ABE,430,Project Management,A,LCD,120108,"Zahos, Stephen C",3.3,0,9,9,27,10,8,1,1,0,0,0,0,0,0
29655,ABE,459,Drainage and Water Management,A3,LEC,120108,"Cooke, Richard A",,,,,,,,,,,,,,,
56114,ABE,463,Electrohydraulic Systems,TEG,LEC,120108,"Grift, Tony E",,,,,,,,,,,,,,,
31280,ABE,466,Engineering Off-Road Vehicles,AL1,LEC,120108,"Hansen, Alan C",3.41,2,7,10,6,6,1,1,1,1,0,0,0,0,0
29663,ABE,483,Engrg Properties of Food Matls,A,LEC,120108,"Rausch, Kent D",3.58,0,16,0,0,6,0,0,2,0,0,0,0,0,0
29665,ABE,489,Corn Milling Process Design,A,LCD,120108,"Eckhoff, Steven",,,,,,,,,,,,,,,
55878,ABE,498,Sustainable Biosystems Engrg,LFR,LCD,120108,"Rodriguez, Luis F",,,,,,,,,,,,,,,
39806,ABE,501,Graduate Research I,A,LCD,120108,"Zhang, Yuanhui",,,,,,,,,,,,,,,
55120,ABE,598,Special Topics,ACH,DIS,120108,"Hansen, Alan C",,,,,,,,,,,,,,,
29670,ACCY,200,Fundamentals of Accounting,A,LCD,120108,"Silhan, Peter A",3.03,3,22,12,12,21,20,8,3,3,3,2,0,2,0
39539,ACCY,200,Fundamentals of Accounting,B,LCD,120108,"Silhan, Peter A",3.07,6,26,15,21,23,14,11,6,4,2,3,3,0,0
36478,ACCY,201,Accounting and Accountancy I,AD1,DIS,120108,"Davidson, Laura M",3.16,6,5,1,1,2,4,4,0,0,0,2,0,0,0
36482,ACCY,201,Accounting and Accountancy I,AD3,DIS,120108,"Davidson, Laura M",3.49,5,8,8,10,4,1,1,0,0,0,1,0,0,0
36484,ACCY,201,Accounting and Accountancy I,AD4,DIS,120108,"Hamilton, Lori C",3.19,5,9,8,1,3,3,2,3,1,0,0,0,2,0
36486,ACCY,201,Accounting and Accountancy I,AD6,DIS,120108,"Lahr, Tom M",3.63,9,11,4,6,6,2,0,0,0,0,0,0,0,0
36487,ACCY,201,Accounting and Accountancy I,AD7,DIS,120108,"Lowry, Carolyn M",3.56,8,13,5,2,5,2,1,1,1,0,0,0,0,0
36489,ACCY,201,Accounting and Accountancy I,AD8,DIS,120108,"Hamilton, Lori C",3.45,6,12,6,3,5,2,0,2,1,0,1,0,0,0
36494,ACCY,201,Accounting and Accountancy I,ADA,DIS,120108,"Lahr, Tom M",3.78,12,14,6,3,3,0,1,0,0,0,0,0,0,0
36496,ACCY,201,Accounting and Accountancy I,ADB,DIS,120108,"Lowry, Carolyn M",3.48,10,12,5,5,1,1,1,1,1,0,1,0,1,0
36499,ACCY,201,Accounting and Accountancy I,ADC,DIS,120108,"Patzik, Benjamin M",3.47,7,11,6,5,3,4,2,1,1,0,0,0,0,0
36502,ACCY,201,Accounting and Accountancy I,ADD,DIS,120108,"Peckler, Rachel L",3.64,5,18,4,3,3,3,2,0,0,0,0,0,0,0
36506,ACCY,201,Accounting and Accountancy I,ADE,DIS,120108,"Peckler, Rachel L",3.5,8,9,8,5,1,3,5,0,0,0,0,0,0,0
36509,ACCY,201,Accounting and Accountancy I,ADF,DIS,120108,"Sothikhoun, Alain R",3.4,5,7,9,7,4,5,2,0,1,0,0,0,0,0
36516,ACCY,201,Accounting and Accountancy I,ADH,DIS,120108,"Patzik, Benjamin M",3.53,3,12,11,2,5,3,1,0,1,0,0,0,0,0
36522,ACCY,201,Accounting and Accountancy I,ADI,DIS,120108,"Siemienas, Lauren M",3.47,9,6,7,5,4,1,1,2,1,0,0,0,0,0
36526,ACCY,201,Accounting and Accountancy I,ADJ,DIS,120108,"Schertz, Michael K",3.62,5,13,8,6,6,2,0,0,0,0,0,0,0,0
36536,ACCY,201,Accounting and Accountancy I,ADL,DIS,120108,"Siemienas, Lauren M",3.38,2,6,9,9,8,3,2,0,0,0,0,0,0,0
36538,ACCY,201,Accounting and Accountancy I,ADM,DIS,120108,"Schertz, Michael K",3.52,5,9,11,1,4,3,3,0,0,0,0,0,0,0
36543,ACCY,201,Accounting and Accountancy I,ADN,DIS,120108,"Sothikhoun, Alain R",3.42,4,9,6,7,2,2,4,0,1,0,0,0,0,1
36552,ACCY,202,Accounting and Accountancy II,AD1,DIS,120108,"Bobbitt, Lindsay L",,,,,,,,,,,,,,,
36556,ACCY,202,Accounting and Accountancy II,AD2,DIS,120108,"Bobbitt, Lindsay L",3.18,1,7,4,9,8,1,2,4,1,0,0,0,0,0
36560,ACCY,202,Accounting and Accountancy II,AD3,DIS,120108,"Bradley, Kellie R",3.53,1,15,5,6,9,1,0,1,0,0,0,0,0,0
36565,ACCY,202,Accounting and Accountancy II,AD4,DIS,120108,"Bradley, Kellie R",3.22,2,11,3,7,7,1,3,5,1,0,0,0,0,0
36568,ACCY,202,Accounting and Accountancy II,AD5,DIS,120108,"Michael, David W",3.26,2,9,2,10,9,3,3,1,1,0,0,0,0,0
36574,ACCY,202,Accounting and Accountancy II,AD6,DIS,120108,"Michael, David W",3.14,1,6,3,8,11,4,3,3,0,0,0,0,0,1
36577,ACCY,301,Atg Measurement & Disclosure,AE1,LCD,120108,"Brown, Clifton E",3.0,0,0,4,8,10,10,0,2,0,0,0,0,0,0
36581,ACCY,301,Atg Measurement & Disclosure,AE2,LCD,120108,"Brown, Clifton E",3.32,1,2,13,8,12,1,1,1,0,0,0,0,0,0
36584,ACCY,301,Atg Measurement & Disclosure,AE3,LCD,120108,"Jackson, Kevin",3.4,1,7,10,7,12,1,0,1,0,0,0,0,0,0
36587,ACCY,301,Atg Measurement & Disclosure,AE4,LCD,120108,"Gong, Jianxin",3.35,0,7,9,11,5,4,0,2,0,0,0,0,0,0
36590,ACCY,301,Atg Measurement & Disclosure,AE5,LCD,120108,"Gong, Jianxin",3.45,0,8,10,9,7,3,0,0,0,0,0,0,0,0
36592,ACCY,301,Atg Measurement & Disclosure,AE6,LCD,120108,"Jackson, Kevin",3.36,1,9,8,2,15,0,0,1,0,1,0,0,0,0
36598,ACCY,301,Atg Measurement & Disclosure,AE8,LCD,120108,"Gong, Jianxin",3.09,1,7,4,9,4,8,0,4,0,1,1,0,0,0
49255,ACCY,301,Atg Measurement & Disclosure,AEB,LCD,120108,"Brown, Clifton E",3.03,0,1,6,6,9,6,1,2,1,0,0,0,0,0
36610,ACCY,302,Decision Making for Atg,AE1,LCD,120108,"Chen, Xiaoling",3.33,2,9,4,6,9,7,1,0,0,0,0,0,0,0
36614,ACCY,302,Decision Making for Atg,AE2,LCD,120108,"Chen, Xiaoling",3.44,4,8,6,10,4,7,0,0,0,0,0,0,0,0
36618,ACCY,302,Decision Making for Atg,AE3,LCD,120108,"Turner, Cynthia W",3.22,1,4,7,8,13,3,4,0,0,0,0,0,0,0
36680,ACCY,302,Decision Making for Atg,AE5,LCD,120108,"Chen, Xiaoling",3.34,2,10,2,9,8,7,1,0,0,0,0,0,0,0
36688,ACCY,302,Decision Making for Atg,AE8,LCD,120108,"Sandretto, Michael J",3.43,2,12,6,10,6,6,0,1,0,0,0,0,0,0
49257,ACCY,302,Decision Making for Atg,AE9,LCD,120108,"Sandretto, Michael J",3.44,1,13,8,7,10,0,4,0,0,0,0,0,0,0
49258,ACCY,302,Decision Making for Atg,AEA,LCD,120108,"Sandretto, Michael J",3.37,3,8,4,15,9,3,2,0,0,0,0,0,0,0
36700,ACCY,303,Atg Institutions and Reg,AE2,LCD,120108,"Elliott, W B",3.61,3,9,21,6,3,1,1,0,0,0,0,0,0,0
36701,ACCY,303,Atg Institutions and Reg,AE3,LCD,120108,"Elliott, W B",3.67,3,9,23,5,2,1,0,0,0,0,0,0,0,0
36713,ACCY,303,Atg Institutions and Reg,AE4,LCD,120108,"Keshk, Walied E",3.8,12,15,10,5,2,0,0,0,0,0,0,0,0,0
49259,ACCY,303,Atg Institutions and Reg,AE5,LCD,120108,"Wang, Jundong",3.85,5,23,11,4,0,0,0,0,0,0,0,0,0,1
31317,ACCY,304,Accounting Control Systems,AE1,LCD,120108,"Wu, Martin G",3.57,2,9,9,8,2,3,0,0,0,0,0,0,0,0
31318,ACCY,304,Accounting Control Systems,AE2,LCD,120108,"Wu, Martin G",3.38,2,4,13,10,5,3,3,0,0,0,0,0,0,0
31319,ACCY,304,Accounting Control Systems,AE3,LCD,120108,"Wu, Martin G",3.73,2,14,11,7,1,0,0,0,0,0,0,0,0,0
31320,ACCY,304,Accounting Control Systems,AE4,LCD,120108,"Feller, Anita L",,,,,,,,,,,,,,,
49280,ACCY,304,Accounting Control Systems,AE5,LCD,120108,"Feller, Anita L",,,,,,,,,,,,,,,
31321,ACCY,312,Principles of Taxation,A,LCD,120108,"Varadharajan, Anupama",3.11,0,2,7,10,7,8,2,2,0,0,0,0,0,0
31324,ACCY,312,Principles of Taxation,B,LCD,120108,"Varadharajan, Anupama",3.38,0,9,4,14,14,1,0,0,0,0,0,0,0,0
31330,ACCY,312,Principles of Taxation,C,LCD,120108,"Varadharajan, Anupama",3.18,1,4,4,13,11,5,4,0,0,0,0,0,0,0
45719,ACCY,312,Principles of Taxation,F,LCD,120108,"Holder, Daniel E",3.46,1,19,4,3,8,2,0,3,1,0,0,0,0,1
45934,ACCY,312,Principles of Taxation,G,LCD,120108,"Holder, Daniel E",3.3,0,12,2,2,16,1,0,3,0,0,0,0,0,2
36754,ACCY,405,Assurance and Attestation,AE1,LCD,120108,"Pike, Joel E",3.32,1,3,7,4,4,2,0,2,0,0,0,0,0,1
36758,ACCY,405,Assurance and Attestation,AE2,LCD,120108,"Pike, Joel E",3.39,0,4,8,9,11,0,0,0,0,0,0,0,0,0
36764,ACCY,405,Assurance and Attestation,AE3,LCD,120108,"Mathrumandiram, Padmakuma",3.57,5,9,3,10,3,1,1,0,0,0,0,0,0,0
36768,ACCY,405,Assurance and Attestation,AE4,LCD,120108,"Pomeroy, Bradley M",3.74,2,14,6,7,1,0,0,0,0,0,0,0,0,0
36771,ACCY,405,Assurance and Attestation,AE5,LCD,120108,"Pomeroy, Bradley M",3.54,0,7,10,10,3,1,0,0,0,0,0,0,0,0
36775,ACCY,405,Assurance and Attestation,AE6,LCD,120108,"Pomeroy, Bradley M",3.4,0,7,7,6,9,1,0,1,0,0,0,0,0,1
54162,ACCY,405,Assurance and Attestation,AE7,LCD,120108,"Mathrumandiram, Padmakuma",3.5,5,5,4,14,2,0,2,0,0,0,0,0,0,0
29671,ACCY,410,Fin Atg Reporting Standards,A,LCD,120108,"Feller, Anita L",,,,,,,,,,,,,,,
29676,ACCY,415,Auditing Stds and Practice,A,LCD,120108,"Beck, Paul J",,,,,,,,,,,,,,,
49130,ACCY,451,Advanced Income Tax Problems,A,LCD,120108,"Sternburg, Thomas",3.14,0,2,0,6,17,1,0,0,0,0,0,0,0,0
54569,ACCY,451,Advanced Income Tax Problems,B,LCD,120108,"Sternburg, Thomas",3.34,0,3,5,12,10,0,0,0,0,0,0,0,0,0
49763,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MSF,LCD,120108,"Zhang, Li",3.43,4,6,5,4,7,3,1,0,0,0,0,0,0,0
49761,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",MT,LCD,120108,"Venugopalan, Raghunathan",3.65,0,24,13,5,8,2,0,0,0,0,0,0,0,0
56063,ACCY,500,"Atg Measuremnt, Rpting & Cntrl",PSM,LCD,120108,"Chandler, John S",,,,,,,,,,,,,,,
29680,ACCY,502,Accounting Analysis II,A,LCD,120108,"Kao, Glenda W",3.7,1,11,11,9,0,0,0,0,0,0,0,0,0,0
31334,ACCY,502,Accounting Analysis II,B,LCD,120108,"Kao, Glenda W",3.64,2,9,12,5,3,1,0,0,0,0,0,0,0,0
31335,ACCY,503,Managerial Accounting,A,LCD,120108,"Venugopalan, Raghunathan",3.57,1,14,10,7,4,2,0,1,0,0,0,0,0,0
39540,ACCY,503,Managerial Accounting,B,LCD,120108,"Venugopalan, Raghunathan",3.82,0,23,12,3,1,0,0,0,0,0,0,0,0,0
56637,ACCY,503,Managerial Accounting,CT,LCD,120108,"Cohen, Susan I",,,,,,,,,,,,,,,
56299,ACCY,504,Auditing,A,LCD,120108,"Turner, Cynthia W",3.56,1,12,3,9,7,0,0,0,0,0,0,0,0,0
31339,ACCY,505,Federal Taxation,A,LCD,120108,"Finnegan, Thomas",3.94,0,38,3,1,1,0,0,0,0,0,0,0,0,0
31341,ACCY,505,Federal Taxation,B,LCD,120108,"Finnegan, Thomas",3.84,0,35,4,7,0,1,0,0,0,0,0,0,0,0
54993,ACCY,505,Federal Taxation,C,LCD,120108,"Finnegan, Thomas",3.92,0,36,6,2,0,0,0,0,0,0,0,0,0,0
46973,ACCY,510,Financial Reporting Standards,A,LCD,120108,"Polinski, Paul W",3.63,0,12,15,10,3,0,0,0,0,0,0,0,0,0
46974,ACCY,510,Financial Reporting Standards,B,LCD,120108,"Polinski, Paul W",3.57,0,8,13,10,2,0,1,0,0,0,0,0,0,0
46975,ACCY,510,Financial Reporting Standards,C,LCD,120108,"Polinski, Paul W",3.74,0,14,19,6,0,0,0,0,0,0,0,0,0,0
49276,ACCY,511,Risk Measurement/Reporting I,E,LCD,120108,"Abdel-Khalik, Ahmed R",3.66,0,13,13,12,1,0,0,0,0,0,0,0,0,0
51813,ACCY,512,Risk Measurement/Reporting II,A,LCD,120108,"Schwartz, Rachel",3.77,2,28,4,6,1,3,0,0,0,0,0,0,0,0
51814,ACCY,512,Risk Measurement/Reporting II,B,LCD,120108,"Schwartz, Rachel",3.91,9,25,6,1,0,1,0,0,0,0,0,0,0,0
51815,ACCY,512,Risk Measurement/Reporting II,C,LCD,120108,"Schwartz, Rachel",3.83,3,27,5,5,1,1,0,0,0,0,0,0,0,0
51816,ACCY,512,Risk Measurement/Reporting II,D,LCD,120108,"Chandler, John S",3.62,1,12,16,9,5,0,0,0,0,0,0,0,0,0
51817,ACCY,512,Risk Measurement/Reporting II,E,LCD,120108,"Chandler, John S",3.78,8,16,11,7,1,0,0,0,0,0,0,0,0,0
51818,ACCY,512,Risk Measurement/Reporting II,F,LCD,120108,"Chandler, John S",3.72,2,18,12,5,4,0,0,0,0,0,0,0,0,0
46977,ACCY,515,Auditing & Assurance Standards,A,LCD,120108,"Beck, Paul J",3.47,0,15,0,5,14,1,0,0,0,0,0,0,0,0
54477,ACCY,515,Auditing & Assurance Standards,C,LCD,120108,"Beck, Paul J",,,,,,,,,,,,,,,
31373,ACCY,517,Financial Statement Analysis,A,LCD,120108,"Ibrahim, Adel Nematallah",3.44,0,10,3,11,10,1,0,0,0,0,0,0,0,0
31377,ACCY,517,Financial Statement Analysis,B,LCD,120108,"Ibrahim, Adel Nematallah",3.5,0,11,4,9,6,2,0,0,0,0,0,0,0,0
39543,ACCY,517,Financial Statement Analysis,C,LCD,120108,"Ibrahim, Adel Nematallah",3.49,0,8,6,5,9,0,0,0,0,0,0,0,0,0
44169,ACCY,552,Partnership Income Taxation,CHI,LCD,120108,"Crowley, Vincent S",3.35,3,5,7,3,6,3,2,1,0,0,0,0,0,0
50799,ACCY,553,Advanced Tax Topics,CH2,LCD,120108,"Aquino, Glenn D",3.58,3,6,10,6,4,1,0,0,0,0,0,0,0,0
48329,ACCY,553,Tax of Closely-held Entities,CHI,LCD,120108,"Whitlock, Brian T",3.62,3,7,9,8,3,0,0,0,0,0,0,0,0,0
54570,ACCY,556,Tax Research,A,LCD,120108,"Aquino, Glenn D",3.78,8,11,8,4,2,0,0,0,0,0,0,0,0,0
31384,ACCY,556,Tax Research,B,LCD,120108,"Aquino, Glenn D",3.51,1,8,2,6,4,2,0,0,0,0,0,0,0,0
47788,ACCY,585,Constructs in Atg Research,A,LCD,120108,"Trotman, Kenneth T",,,,,,,,,,,,,,,
29682,ACCY,592,Intro to ACCY Research,A,LCD,120108,"Peecher, Mark E",,,,,,,,,,,,,,,
45793,ACCY,593,Special Research Problems,AT1,LCD,120108,"Ziegler, Richard E",3.69,5,26,0,0,14,0,0,0,0,0,0,0,0,0
48244,ACCY,593,Special Research Problems,AT2,LCD,120108,"Ziegler, Richard E",3.51,2,18,0,1,19,0,0,0,0,0,0,0,0,0
50546,ACCY,593,Special Research Problems,C,LCD,120108,"Sougiannis, Theodore",,,,,,,,,,,,,,,
54478,ACCY,593,Special Research Problems,FR,LCD,120108,"Nekrasz, Frank",,,,,,,,,,,,,,,
29684,ACCY,594,Doctoral Research Seminar,A,LCD,120108,"Sougiannis, Theodore",,,,,,,,,,,,,,,
36724,ACE,100,Agr Cons and Resource Econ,AD1,DIS,120108,"Turi, Kedir N",2.81,2,3,1,0,8,2,4,2,2,0,0,1,0,0
36726,ACE,100,Agr Cons and Resource Econ,AD2,DIS,120108,"Hanig, Ross A",2.77,0,3,2,5,2,5,3,2,2,1,1,0,0,0
36727,ACE,100,Agr Cons and Resource Econ,AD3,DIS,120108,"Hanig, Ross A",2.68,1,2,4,3,2,2,3,2,2,1,0,1,1,0
36730,ACE,100,Agr Cons and Resource Econ,AD4,DIS,120108,"Turi, Kedir N",2.91,1,2,5,2,5,0,4,4,2,0,0,0,0,0
36732,ACE,100,Agr Cons and Resource Econ,AD5,DIS,120108,"Rodriguez, Divina Gracia",2.99,1,0,6,8,5,0,1,3,1,0,0,0,1,0
36734,ACE,100,Agr Cons and Resource Econ,AD6,DIS,120108,"Rodriguez, Divina Gracia",2.79,1,3,4,3,5,0,1,3,1,2,0,2,0,0
36735,ACE,100,Agr Cons and Resource Econ,AD7,DIS,120108,"Kim, Hyun",2.96,1,2,6,2,4,3,5,0,1,0,0,0,1,0
56843,ACE,100,Agr Cons and Resource Econ,AD8,DIS,120108,"Kim, Hyun",3.55,4,6,5,3,1,1,0,2,0,0,0,0,0,0
36729,ACE,100,Agr Cons and Resource Econ,BD1,DIS,120108,"Brozovic, Nicholas",,,,,,,,,,,,,,,
36745,ACE,161,Microcomputer Applications,A,LBD,120108,"Rogalla, Valerie",,,,,,,,,,,,,,,
36736,ACE,161,Microcomputer Applications,C1,LBD,120108,"Lo, Alexander C",3.52,0,19,0,0,2,0,0,2,0,0,2,0,0,0
36747,ACE,161,Microcomputer Applications,C2,LBD,120108,"Rogalla, Valerie",3.14,0,9,0,0,10,0,0,1,0,0,1,0,1,0
36749,ACE,161,Microcomputer Applications,E,LBD,120108,"Lo, Alexander C",3.6,0,17,0,0,6,0,0,2,0,0,0,0,0,0
36738,ACE,161,Microcomputer Applications,F,LBD,120108,"Lo, Alexander C",3.72,0,19,0,0,5,0,0,1,0,0,0,0,0,0
36750,ACE,161,Microcomputer Applications,G,LBD,120108,"Lo, Alexander C",3.71,0,19,0,0,4,0,0,0,0,0,1,0,0,0
36739,ACE,161,Microcomputer Applications,L1,LBD,120108,"Lo, Alexander C",3.74,0,19,0,0,2,0,0,2,0,0,0,0,0,0
36751,ACE,161,Microcomputer Applications,L2,ONL,120108,"Rogalla, Valerie",,,,,,,,,,,,,,,
36741,ACE,161,Microcomputer Applications,N1,LBD,120108,"Lo, Alexander C",3.88,0,23,0,0,1,0,0,1,0,0,0,0,0,0
36752,ACE,161,Microcomputer Applications,N2,ONL,120108,"Rogalla, Valerie",2.1,0,4,0,0,4,0,0,7,0,0,2,0,4,0
36742,ACE,161,Microcomputer Applications,R,LBD,120108,"Rogalla, Valerie",2.96,0,8,0,0,10,0,0,5,0,0,2,0,0,0
36744,ACE,161,Microcomputer Applications,T,LBD,120108,"Rogalla, Valerie",2.78,0,8,0,0,7,0,0,5,0,0,1,0,2,0
29698,ACE,222,Agricultural Marketing,S,LCD,120108,"Stoddard, Paul B",3.06,0,68,0,0,71,0,0,30,0,0,9,0,3,2
51717,ACE,240,Personal Financial Planning,AL1,LEC,120108,"Braden, John B",2.84,2,10,6,7,22,8,7,18,3,0,0,1,0,0
49101,ACE,251,The World Food Economy,AL1,LEC,120108,"Baylis, Katherine R",3.18,9,20,16,9,16,18,5,5,1,1,2,0,1,1
49417,ACE,255,Econ of Rural Poverty and Dev,M,LCD,120108,"Allen-Smith, Joyce E",3.67,3,8,5,6,0,0,0,1,0,0,0,0,0,0
31419,ACE,261,Applied Statistical Methods,AL1,LEC,120108,"Kirwan, Barrett E",2.74,2,17,0,4,18,2,3,13,2,1,3,0,4,0
52038,ACE,306,Food Law,P,LCD,120108,"Endres, A B",3.43,3,6,11,3,6,3,1,1,0,0,0,0,0,0
36772,ACE,310,Natural Resource Economics,T,LCD,120108,"Dissanayake, Sahan T",3.43,10,28,31,19,18,5,3,0,1,2,0,0,2,1
29707,ACE,332,Farm Management,M,LCD,120108,"Hornbaker, Robert H",3.45,0,5,9,7,5,2,0,0,0,0,0,0,0,0
44207,ACE,341,Contemp Issues in AgAccy&Fin,G,LCD,120108,"Finnegan, Ann B",3.68,0,15,9,1,1,0,0,1,1,0,0,0,0,0
53592,ACE,345,Finan Decision Indiv Sm Bus,X,LCD,120108,"Paulson, Nicholas D",3.36,2,33,14,8,19,6,4,3,1,3,0,0,0,0
43123,ACE,428,Commodity Futures and Options,T,LCD,120108,"Mallory, Mindy L",3.3,0,33,23,11,7,10,8,5,3,2,0,0,0,0
29710,ACE,435,Global Agribusiness Management,UG,LCD,120108,"Nogueira, Lia",3.2,0,4,18,20,22,6,6,0,1,0,0,0,0,1
51727,ACE,444,Finan Serv Individ Small Bus,GR,LCD,120108,"Schnitkey, Gary D",3.11,2,4,3,5,8,2,1,2,1,0,1,0,0,0
56181,ACE,444,Finan Serv Individ Small Bus,GR2,LCD,120108,"Schnitkey, Gary D",3.18,1,4,3,5,4,1,2,0,1,1,0,0,0,0
51922,ACE,447,Case Stud Agr Accy & Fin Plan,C,LCD,120108,"Ellinger, Paul N",3.55,0,8,9,7,0,0,0,2,0,0,0,0,0,0
36266,ACE,454,Econ Dev of Tropical Africa,GR,LCD,120108,"Allen-Smith, Joyce E",3.3,2,11,3,4,9,2,0,2,0,1,0,1,0,0
56174,ACE,455,Intl Trade in Food and Agr,M,LCD,120108,"Nogueira, Lia",2.87,0,1,4,8,5,5,3,1,3,1,0,0,0,0
36268,ACE,476,Family Economics,UG,LCD,120108,"Beller, Andrea H",3.17,2,8,6,5,6,4,4,2,1,1,0,0,0,0
29725,ACE,500,Applied Economic Theory,B,LCD,120108,"Gundersen, Craig",,,,,,,,,,,,,,,
29727,ACE,501,Risk and Info: Theory and App,C,LCD,120108,"Nelson, Charles H",,,,,,,,,,,,,,,
47370,ACE,520,Food Commodity Markets,T,LCD,120108,"Mallory, Mindy L",,,,,,,,,,,,,,,
29715,ACE,562,Applied Regression Models I,C,LCD,120108,"Paulson, Nicholas D",3.86,0,16,4,3,0,0,0,0,0,0,0,0,0,0
48582,ACE,564,Applied Regression Models II,C,LCD,120108,"Paulson, Nicholas D",3.78,0,13,4,2,2,0,0,0,0,0,0,0,0,0
29720,ACE,566,Mathematics for Applied Econ,L,LCD,120108,"Onal, Hayri",,,,,,,,,,,,,,,
48028,ACE,570,Family and Consumption Econ,H,LCD,120108,"Arends-Kuenning, Mary P",,,,,,,,,,,,,,,
46046,ACE,592,Microeconomics,ME,LCD,120108,"Bullock, David S",,,,,,,,,,,,,,,
31425,ACE,592,Spatial Econometrics,SE,LBD,120108,"Baylis, Katherine R",,,,,,,,,,,,,,,
51577,ACES,101,Contemporary Issues in ACES,AD1,DIS,120108,"Simmons, F W",,,,,,,,,,,,,,,
51579,ACES,101,Contemporary Issues in ACES,ADA,DIS,120108,"Simmons, F W",3.78,0,21,0,0,1,0,0,0,0,0,0,0,1,0
51580,ACES,101,Contemporary Issues in ACES,ADB,DIS,120108,"Simmons, F W",,,,,,,,,,,,,,,
51581,ACES,101,Contemporary Issues in ACES,ADC,DIS,120108,"Simmons, F W",,,,,,,,,,,,,,,
51582,ACES,101,Contemporary Issues in ACES,ADD,DIS,120108,"Simmons, F W",,,,,,,,,,,,,,,
51583,ACES,101,Contemporary Issues in ACES,ADE,DIS,120108,"Simmons, F W",3.91,0,22,0,0,0,0,0,1,0,0,0,0,0,0
51584,ACES,101,Contemporary Issues in ACES,ADF,DIS,120108,"Simmons, F W",3.87,0,22,0,0,0,0,0,0,0,0,1,0,0,0
51585,ACES,101,Contemporary Issues in ACES,ADG,DIS,120108,"Simmons, F W",3.92,0,23,0,0,0,0,0,1,0,0,0,0,0,0
51586,ACES,101,Contemporary Issues in ACES,ADH,DIS,120108,"Simmons, F W",,,,,,,,,,,,,,,
