CRN,Course Subject,Course Number,Course Title,Course Section,Sched Type,Term,Primary Instructor,Average Grade,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
32848,BADM,590,Technology Practicum,MT3,LCD,120105,"Kurtz, Jeffrey M",3.94,7,34,0,1,2,0,0,0,0,0,0,0,0,0
35738,BADM,590,Seminar in Business Admin,RE,LCD,120105,"Echambadi, Rajagopal",,,,,,,,,,,,,,,
30712,BTW,250,Principles Bus Comm,D1,LCD,120105,"Minicucci, Matthew P",,,,,,,,,,,,,,,
30718,BTW,250,Principles Bus Comm,F1,LCD,120105,"Larabee, Melissa K",3.49,0,6,8,1,4,1,0,1,0,0,0,0,0,0
35609,BTW,250,Principles Bus Comm,OL1,ONL,120105,"Booth, Ashley E",,,,,,,,,,,,,,,
35610,BTW,250,Principles Bus Comm,OL2,ONL,120105,"Gilmore, Shawn P",,,,,,,,,,,,,,,
35758,BTW,250,Principles Bus Comm,OL3,ONL,120105,"Dickison, Carrie N",,,,,,,,,,,,,,,
30716,BTW,250,Principles Bus Comm,X1,LCD,120105,"Colson, Daniel M",,,,,,,,,,,,,,,
34507,BUS,199,Social Entrepreneurship (SESI),VW,LEC,120105,"Werpetinski, Valeri A",,,,,,,,,,,,,,,
30817,CEE,422,Construction Cost Analysis,UG3,LCD,120105,"Liu, Liang Y",3.41,0,10,4,7,3,3,1,2,0,0,0,0,0,0
31375,CEE,467,Masonry Structures,UG3,LCD,120105,"Abrams, Daniel P",3.03,0,9,2,3,6,9,4,3,0,0,1,0,0,0
30819,CEE,469,Wood Structures,UG3,LCD,120105,"Gurfinkel, German",3.57,4,9,7,6,6,0,0,1,0,0,0,0,0,0
30822,CHEM,102,General Chemistry I,AL1,LEC,120105,"Hummel, Thomas J",2.68,2,5,0,5,6,4,3,4,4,1,0,0,2,0
30828,CHEM,103,General Chemistry Lab I,11,LAB,120105,"Hummel, Thomas J",3.91,0,20,1,1,1,0,0,0,0,0,0,0,0,0
30825,CHEM,104,General Chemistry II,AL1,LEC,120105,"Ray, Christian R",2.76,3,3,5,8,5,2,4,7,5,1,1,1,0,1
30829,CHEM,105,General Chemistry Lab II,21,LAB,120105,"Ray, Christian R",3.4,3,9,5,5,9,1,1,0,0,0,0,1,0,0
35598,CHEM,232,Elementary Organic Chemistry I,ONL,ONL,120105,"Llewellyn, Nicholas",2.58,3,6,9,11,12,18,19,12,6,4,1,2,4,3
30836,CHEM,233,Elementary Organic Chem Lab I,AL1,LEC,120105,"Llewellyn, Nicholas",2.91,1,6,7,5,12,10,5,4,0,2,2,0,0,1
35599,CHEM,332,Elementary Organic Chem II,ONL,ONL,120105,"Moore, Jeffrey S",2.93,8,1,8,6,4,8,5,3,2,0,1,0,2,0
30840,CHEM,442,Physical Chemistry I,1,LEC,120105,"Nicely, Amy L",,,,,,,,,,,,,,,
35124,CHEM,492,Special Topics in Chemistry,CT4,LCD,120105,"Shapley, Patricia A",,,,,,,,,,,,,,,
30844,CHLH,100,Contemporary Health,A,LEC,120105,"Trask, Jeffrey T",3.45,3,7,6,8,6,4,0,0,0,0,0,0,0,0
35797,CHLH,100,Contemporary Health,ONL,ONL,120105,"Trask, Jeffrey T",3.57,12,7,6,6,2,2,1,2,0,0,0,0,0,0
30845,CHLH,101,Introduction to Public Health,A,LEC,120105,"Holmes, Charles P",2.57,0,1,2,9,5,5,3,3,0,3,0,1,2,0
29898,CHLH,206,Human Sexuality,A1,LCD,120105,"Foster, Markisha J",,,,,,,,,,,,,,,
30851,CHLH,206,Human Sexuality,A2,LCD,120105,"Samson, Jean M",,,,,,,,,,,,,,,
29899,CHLH,206,Human Sexuality,B1,LCD,120105,"Parrott, Emily K",,,,,,,,,,,,,,,
30850,CHLH,206,Human Sexuality,C2,LCD,120105,"Das, Bhibha M",3.79,9,6,3,0,2,1,0,0,0,0,0,0,0,0
29896,CHLH,243,Drug Use and Abuse,A1,LCD,120105,"Daum, David N",,,,,,,,,,,,,,,
30848,CHLH,243,Drug Use and Abuse,A2,LCD,120105,"Lange, Dustin D",3.73,5,9,2,3,2,1,0,0,0,0,0,0,0,0
29897,CHLH,243,Drug Use and Abuse,B1,LCD,120105,"Herrmann, Lynn",,,,,,,,,,,,,,,
30847,CHLH,243,Drug Use and Abuse,B2,LCD,120105,"Rhodes, Delmar",,,,,,,,,,,,,,,
34371,CI,410,Middle School Instruction,MG,ONL,120105,"Dean, Sheila R",3.57,0,21,3,1,1,0,1,0,0,0,0,0,2,0
30746,CI,431,Tchg Elementary Mathematics,A,LCD,120105,"Elrick, Douglas G",,,,,,,,,,,,,,,
34024,CI,499,Integrtng STEM in your Classrm,SM,LCD,120105,"Hug, Barbara",,,,,,,,,,,,,,,
30753,CI,577,Clinical Practicum in Reading,A,LCD,120105,"Muller, Mary E",,,,,,,,,,,,,,,
35520,CINE,395,Special Cinema Studies Topics,A,LCD,120105,"Shafer, Stephen C",,,,,,,,,,,,,,,
30857,CLCV,114,Introduction to Greek Culture,D1,LCD,120105,"Yona, Sergio",,,,,,,,,,,,,,,
30859,CLCV,115,Mythology of Greece and Rome,C,LCD,120105,"Tuttle, Anne E",3.19,0,7,3,7,0,1,1,2,0,1,0,1,0,0
30861,CLCV,115,Mythology of Greece and Rome,D,LCD,120105,"Buckle, Jenny M",3.15,1,6,2,2,4,4,3,2,0,0,0,0,0,0
34794,CMN,101,Public Speaking,1,LCD,120105,"Simeziane, Sarah E",,,,,,,,,,,,,,,
34795,CMN,101,Public Speaking,2,LCD,120105,"Blum, Ryan H",,,,,,,,,,,,,,,
34796,CMN,101,Public Speaking,3,LCD,120105,"Riles, Julius M",,,,,,,,,,,,,,,
34798,CMN,102,Intro to Comm Theory & Res,1,LCD,120105,"Quintero Johnso, Jessie M",3.17,0,9,4,0,4,2,1,2,1,0,0,0,1,0
34799,CMN,102,Intro to Comm Theory & Res,2,LCD,120105,"Josey, Christopher S",3.14,1,5,5,1,7,3,1,3,1,0,0,0,0,0
34800,CMN,211,Business Communication,1,LCD,120105,"Chupp, Elizabeth L",3.16,0,8,5,3,2,1,2,2,0,0,0,2,0,0
34802,CMN,212,Intro to Organizational Comm,1,LCD,120105,"Lavoie, Mark W",3.25,0,3,8,3,9,2,0,2,0,0,0,0,0,0
34803,CMN,220,Communicating Public Policy,1,LCD,120105,"Cooper, Troy B",,,,,,,,,,,,,,,
34804,CMN,230,Intro to Interpersonal Comm,1,LCD,120105,"Mikucki, Sylvia",3.28,1,2,5,8,3,2,1,0,1,0,0,0,0,0
34805,CMN,230,Intro to Interpersonal Comm,2,LCD,120105,"Martinez, Jermaine",3.29,0,6,8,1,4,2,2,1,1,0,0,0,0,0
34806,CMN,260,Intro to Health Communication,1,LCD,120105,"Stone, Anne M",3.49,0,10,7,5,2,0,2,0,0,1,0,0,0,0
34808,CMN,321,Persuasive Speaking,1,LCD,120105,"Bond, Bradley J",,,,,,,,,,,,,,,
34809,CMN,323,Argumentation,1,LCD,120105,"Klean Zwilling, Jillian M",,,,,,,,,,,,,,,
34810,CMN,396,Special Topics in Comm,1,LCD,120105,"Boone, George W",3.4,0,7,14,2,1,4,1,0,0,0,0,0,1,0
35518,CMN,396,Special Topics in Comm,2,LCD,120105,"Campbell, Peter O",3.38,1,12,6,3,0,1,0,2,0,0,0,1,1,0
35530,CMN,429,Race and the Mass Media,TDU,LCD,120105,"Dixon, Travis L",2.78,0,4,2,6,2,2,6,2,1,2,0,0,1,0
34812,CMN,529,Seminar Communication Theory,1,LCD,120105,"Ogorman, Thomas E",,,,,,,,,,,,,,,
34328,CPSC,499,Plant Pathology,XM,ONL,120105,"Niblack, Terry L",,,,,,,,,,,,,,,
35660,CPSC,563,Chromosomes,XM,ONL,120105,"Rayburn, A L",,,,,,,,,,,,,,,
30758,CS,101,Intro Computing: Engrg & Sci,AY1,LBD,120105,"Gambill, Thomas N",,,,,,,,,,,,,,,
30759,CS,101,Intro Computing: Engrg & Sci,AY2,LBD,120105,"Gambill, Thomas N",3.43,4,6,2,2,3,1,2,0,1,0,0,0,0,0
30772,CS,225,Data Structures,AY1,LBD,120105,"Earls, John C",,,,,,,,,,,,,,,
30774,CS,225,Data Structures,AY2,LBD,120105,"Earls, John C",2.78,1,5,1,2,4,0,1,3,1,0,2,0,1,0
30776,CS,231,Computer Architecture I,E,LEC,120105,"Jetley, Pritish",,,,,,,,,,,,,,,
34776,CS,373,Theory of Computation,AL1,LEC,120105,"Kumar, Viraj",2.92,5,1,5,1,5,2,2,0,2,0,2,0,1,1
31852,CS,421,Progrmg Languages & Compilers,ONL,ONL,120105,"Hafiz, Munawar",,,,,,,,,,,,,,,
30792,CS,421,Progrmg Languages & Compilers,P3,LCD,120105,"Hafiz, Munawar",2.92,2,5,5,4,4,1,0,1,4,0,4,0,0,1
33105,CS,425,Distributed Systems,ONL,ONL,120105,"Harandi, Mehdi T",,,,,,,,,,,,,,,
32959,CS,425,Distributed Systems,T,LCD,120105,"Harandi, Mehdi T",,,,,,,,,,,,,,,
15311,CS,597,Individual Study,CAG,,120105,"Gunter, Carl",,,,,,,,,,,,,,,
31853,CS,598,Object-Oriented Prog & Design,RJ,ONL,120105,"Johnson, Ralph E",3.83,3,22,0,0,5,0,0,0,0,0,0,0,0,0
32865,CW,104,Introductory Narrative Writing,D,LCD,120105,"Drager, Lindsey A",,,,,,,,,,,,,,,
35759,DANC,310,Brazilian Rhythms,BR,LAB,120105,"Ribeiro da Silv, Claudio",,,,,,,,,,,,,,,
35612,ECE,109,Intro Elec & Digital Circuits,ONL,ONL,120105,"Brunet, Marie-Christine",,,,,,,,,,,,,,,
30390,ECE,205,Elec & Electronic Circuits,A,LEC,120105,"Zhang, Jianhua",3.14,4,8,3,4,6,3,2,4,3,0,0,0,0,1
30392,ECE,206,Elec & Electronic Circuits Lab,A1,LAB,120105,"Zhang, Jianhua",,,,,,,,,,,,,,,
30395,ECE,206,Elec & Electronic Circuits Lab,A2,LAB,120105,"Zhang, Jianhua",,,,,,,,,,,,,,,
30413,ECE,210,Analog Signal Processing,AL1,LEC,120105,"Leap, John",2.42,1,1,4,1,2,3,7,4,0,0,1,0,3,0
30414,ECE,211,Analog Circuits & Systems,D,LEC,120105,"Leap, John",,,,,,,,,,,,,,,
30419,ECE,290,Computer Engineering I,C,LCD,120105,"Brown, Donna J",2.95,1,5,4,2,4,4,3,1,1,0,1,0,1,2
30415,ECE,329,Fields and Waves I,D,DIS,120105,"Schutt-Aine, Jose E",3.34,2,21,2,3,7,5,3,1,2,0,1,0,0,1
30421,ECE,410,Digital Signal Processing I,A,LEC,120105,"Herman, Geoffrey L",3.13,4,1,4,3,2,3,0,2,1,1,0,0,0,0
30423,ECE,440,Solid State Electronic Devices,B,DIS,120105,"Mohamed, Mohamed Y",3.22,6,9,10,9,12,9,7,3,0,0,0,0,0,0
30429,ECE,442,Electronic Circuits,D,LEC,120105,"Schutt-Aine, Jose E",3.28,2,5,7,5,6,3,1,1,0,0,1,0,0,0
30436,ECE,443,Electronic Circuits Laboratory,F,LAB,120105,"Zhang, Jianhua",,,,,,,,,,,,,,,
30433,ECE,443,Electronic Circuits Laboratory,G,LAB,120105,"Zhang, Jianhua",,,,,,,,,,,,,,,
30473,ECE,444,IC Device Theory & Fabrication,AL1,LEC,120105,"Sievers, Dane J",3.0,1,8,1,2,4,0,0,4,1,0,1,0,1,0
30475,ECE,450,"Lines, Fields, and Waves",C,DIS,120105,"Kudeki, Erhan",,,,,,,,,,,,,,,
29914,ECON,102,Microeconomic Principles,1,LCD,120105,"Vazquez, Jose J",3.14,0,8,10,0,2,4,5,1,2,1,0,0,0,0
30477,ECON,102,Microeconomic Principles,1A,LCD,120105,"Arvin-Rad, Hassan",3.04,1,4,4,2,5,5,2,1,1,0,1,0,0,0
35600,ECON,102,Microeconomic Principles,ONL,ONL,120105,"Vazquez, Jose J",2.63,2,3,8,9,14,16,5,5,2,2,2,1,5,1
29915,ECON,103,Macroeconomic Principles,1,LCD,120105,"Gottheil, Fred M",3.24,0,12,0,0,4,0,0,4,0,0,0,0,1,0
30480,ECON,103,Macroeconomic Principles,1B,LCD,120105,"Petry, Joseph A",2.62,1,1,3,4,4,2,1,0,1,0,0,2,2,0
30483,ECON,203,Economic Statistics II,AL3,LCD,120105,"Petry, Joseph A",2.88,4,7,4,7,5,6,4,1,1,1,5,0,1,0
29918,ECON,302,Inter Microeconomic Theory,1,LCD,120105,"Arvin-Rad, Hassan",2.81,0,10,9,7,10,7,5,3,4,3,3,1,1,1
34791,ECON,302,Inter Microeconomic Theory,A,LCD,120105,"Yannelis, Nicholas",3.51,11,17,6,10,4,2,3,1,1,0,1,0,0,1
29919,ECON,450,Development Economics,UG3,LCD,120105,"Rashid, Salim",3.26,0,6,8,4,4,4,2,1,1,0,0,0,0,0
29922,ECON,484,Law and Economics,UG3,LCD,120105,"Carlson, Jeffrey L",3.06,2,5,2,7,6,0,4,2,1,0,0,0,1,0
33384,ECON,512,Economics of Taxation,MSC,LCD,120105,"Giertz, J F",3.6,0,8,10,12,1,0,0,0,0,0,0,0,0,0
30571,ECON,552,Computable G E Modeling,M,LCD,120105,"Rashid, Salim",,,,,,,,,,,,,,,
30568,ECON,563,Monetary Theory,M1,LCD,120105,"Sprenkle, Case M",,,,,,,,,,,,,,,
33655,ECON,568,Macroeconomics for Business,XMB,LEC,120105,"Esfahani, Hadi S",3.84,9,11,3,1,0,0,0,0,1,0,0,0,0,0
30573,ECON,576,Time Series Analysis in Econ,M,LCD,120105,"Toossi Ardakani, Ali",3.7,1,6,9,5,0,0,0,0,0,0,0,0,0,0
33992,ENG,199,Undergraduate Open Seminar,IC1,LCD,120105,"Favila, Ivanhoe",,,,,,,,,,,,,,,
33993,ENG,199,Undergraduate Open Seminar,IC2,LCD,120105,"Favila, Ivanhoe",,,,,,,,,,,,,,,
35733,ENG,360,Lect in Engrg Entrepreneurship,A,LCD,120105,"Singer, Andrew C",,,,,,,,,,,,,,,
35733,ENG,360,Lect in Engrg Entrepreneurship,A,LEC,120105,"Singer, Andrew C",,,,,,,,,,,,,,,
35144,ENG,451,Success in the Workplace,SW1,ONL,120105,"Zehr, Sarah M",3.88,1,21,9,0,1,0,0,0,0,0,0,0,0,0
35734,ENG,460,Entrepreneurship for Engineers,A,LCD,120105,"Singer, Andrew C",,,,,,,,,,,,,,,
35734,ENG,460,Entrepreneurship for Engineers,A,LEC,120105,"Singer, Andrew C",,,,,,,,,,,,,,,
35615,ENG,466,High-Tech Venture Marketing,ONL,ONL,120105,"Clifton, Rhiannon L",,,,,,,,,,,,,,,
35613,ENG,498,Energy and Sustainability,ESS,ONL,120105,"Abelson, John R",,,,,,,,,,,,,,,
35131,ENG,565,Technol Innovation & Strategy,ONL,ONL,120105,"Chopra, Sanjiv",,,,,,,,,,,,,,,
35132,ENG,566,Finance for Engineering Mgmt,ONL,ONL,120105,"Lilly, Brian P",,,,,,,,,,,,,,,
35616,ENG,567,Venture Funded Startups,ONL,ONL,120105,"Chopra, Sanjiv",,,,,,,,,,,,,,,
35690,ENGL,104,Intro to Film,ONL,ONL,120105,"Slobodnik, Sydney J",,,,,,,,,,,,,,,
32454,ENGL,109,Intro to Fiction-ACP,D,LCD,120105,"Alderfer, Sarah E",,,,,,,,,,,,,,,
35438,ENGL,109,Intro to Fiction-ACP,X,LCD,120105,"Simeone, Christopher",,,,,,,,,,,,,,,
31156,ENGL,251,The American Novel Since 1914,D,LCD,120105,"Snow, Spencer",,,,,,,,,,,,,,,
35439,ENGL,255,Survey of American Lit I,X,LCD,120105,"Loughran, Patricia",,,,,,,,,,,,,,,
34214,ENGL,301,Critical Approaches to Lit,B,LCD,120105,"Freeburg, Christopher C",3.48,1,17,1,1,0,0,0,0,0,0,1,0,2,0
33579,ENGL,403,History of the English Lang,1U,LCD,120105,"Reading, Amity A",,,,,,,,,,,,,,,
31159,ENGL,442,British Lit Since 1930,1U,LCD,120105,"Hart, Matthew",3.66,0,11,5,4,3,1,0,0,0,0,0,0,0,0
29934,ENGL,455,Major Authors,1G,LCD,120105,"Capino, Jose B",,,,,,,,,,,,,,,
31162,ENGL,461,Topics in Literature,1U,LCD,120105,"Hutner, Gordon",,,,,,,,,,,,,,,
